   Ordinate,   Date / Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION,Lake Mendocino Storage
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Units,,CFS,IN,CFS,CFS,IN,IN,IN/IN,ACRFT
Type,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM
3379,31-Dec-03,738.053223,0.025819,442.282379,442.282379,0,0,0.7,74556.00
3380,1-Jan-04,2746.842773,0.020999,2470.363525,1089.08667,0.759751,0.759751,0.704387,74811.00
3381,2-Jan-04,1210.5979,0.014927,913.056274,851.110901,0.227231,0.227231,0.700416,78882.00
3382,3-Jan-04,771.056458,0.028153,474.035614,473.758881,0,0,0.7,74896.00
3383,4-Jan-04,611.448792,0.024335,314.448822,314.448822,0,0,0.7,69091.00
3384,5-Jan-04,551.349426,0.027952,255.328583,255.328583,0,0,0.7,68141.00
3385,6-Jan-04,512.920532,0.031162,216.920563,216.920563,0,0,0.698963,68291.00
3386,7-Jan-04,537.006531,0.015042,237.089859,235.395279,0.069561,0.043425,0.699728,68724.00
3387,8-Jan-04,473.912567,0.018157,174.891724,174.867859,0,0,0.7,69125.00
3388,9-Jan-04,1053.321899,0.019631,754.321838,541.646057,0.522939,0.522939,0.701971,69576.00
3389,10-Jan-04,796.92511,0.021536,498.904266,467.967255,0,0,0.7,70783.00
3390,11-Jan-04,509.40625,0.020951,211.406265,211.406265,0,0,0.7,71423.00
3391,12-Jan-04,447.84494,0.013687,149.844925,149.844925,0,0,0.7,71861.00
3392,13-Jan-04,422.25647,0.031412,124.256462,124.256462,0,0,0.7,72216.00
3393,14-Jan-04,407.841919,0.014862,110.821075,110.693359,0.006337,0.006337,0.7,72469.00
3394,15-Jan-04,393.003296,0.029601,95.024117,94.995285,0,0,0.7,71036.00
3395,16-Jan-04,375.69043,0.016973,78.669594,78.669594,0,0,0.7,68175.00
3396,17-Jan-04,363.612366,0.024607,66.612366,66.612366,0,0,0.7,68225.00
3397,18-Jan-04,353.630463,0.027147,56.630451,56.630451,0,0,0.699982,68674.00
3398,19-Jan-04,346.141907,0.043343,48.162739,48.162739,0,0,0.697842,69091.00
3399,20-Jan-04,338.954803,0.038894,40.9548,40.9548,0,0,0.693705,69509.00
3400,21-Jan-04,333.799774,0.038252,34.820618,34.820618,0,0,0.689849,69726.00
3401,22-Jan-04,327.623688,0.032119,29.602861,29.602861,0,0,0.686363,69091.00
3402,23-Jan-04,323.165985,0.0265,25.166,25.166,0,0,0.683329,69158.00
3403,24-Jan-04,319.393768,0.026766,21.393757,21.393757,0,0,0.682032,69542.00
3404,25-Jan-04,316.186798,0.040074,18.186808,18.186808,0,0,0.682032,69844.00
3405,26-Jan-04,313.481934,0.019324,15.48194,15.460531,0.06043,0,0.682074,70145.00
3406,27-Jan-04,785.624878,0.021326,487.624878,472.229156,0.602893,0.478552,0.699634,69609.00
3407,28-Jan-04,559.832886,0.0318,260.853729,259.884033,0,0,0.7,68974.00
3408,29-Jan-04,394.800171,0.026849,96.77935,96.77935,0,0,0.7,68025.00
3409,30-Jan-04,361.586853,0.034229,63.586864,63.586864,0,0,0.699995,68374.00
3410,31-Jan-04,350.572113,0.047442,52.572121,52.572121,0,0,0.697746,68958.00
3411,1-Feb-04,343.223267,0.014852,45.223263,45.223263,0,0,0.694492,69325.00
3412,2-Feb-04,1185.233276,0.017059,887.233337,648.642334,1.016478,0.952851,0.704948,69810.00
3413,3-Feb-04,1433.627197,0.020054,1135.627197,1098.229858,0.29856,0.29856,0.700095,72791.00
3414,4-Feb-04,655.681335,0.046228,363.556335,363.429901,0,0,0.7,71709.00
3415,5-Feb-04,489.518829,0.04536,191.643845,191.643845,0,0,0.69954,69392.00
3416,6-Feb-04,459.413727,0.02517,161.413742,160.760651,0.070623,0.035779,0.698518,68324.00
3417,7-Feb-04,458.819824,0.047579,161.798981,160.707382,0,0,0.7,68824.00
3418,8-Feb-04,416.697754,0.043234,117.739426,117.739426,0,0,0.7,69342.00
3419,9-Feb-04,396.43338,0.05372,97.43338,97.43338,0,0,0.698027,69827.00
3420,10-Feb-04,380.73645,0.053316,82.71563,82.71563,0,0,0.692954,69710.00
3421,11-Feb-04,368.449005,0.052627,70.448997,70.448997,0,0,0.687603,69258.00
3422,12-Feb-04,357.972137,0.067178,59.97213,59.97213,0,0,0.681825,68724.00
3423,13-Feb-04,349.998962,0.031487,51.019791,51.019791,0,0,0.676591,68974.00
3424,14-Feb-04,341.407776,0.040785,43.386929,43.386929,0,0,0.6731,69359.00
3425,15-Feb-04,895.351868,0.02013,597.351868,576.680298,1.108601,0.818215,0.696937,69810.00
3426,16-Feb-04,3169.379639,0.021154,2934.046387,1647.012451,1.781326,1.374003,0.722965,71709.00
3427,17-Feb-04,4484.821289,0.023041,4448.612793,2258.755615,1.645428,1.42793,0.757746,79037.00
3428,18-Feb-04,2456.287354,0.04947,2455.620605,2143.172119,0.040949,0.66577,0.715894,86004.00
3429,19-Feb-04,991.682983,0.056855,890.828796,890.817139,0,0,0.699782,86109.00
3430,20-Feb-04,799.202209,0.047317,505.264679,505.264679,0,0,0.697082,80519.00
3431,21-Feb-04,691.729675,0.02915,393.729675,393.729675,0,0,0.693264,75577.00
3432,22-Feb-04,630.759094,0.028745,333.738251,333.738251,0,0,0.690336,71322.00
3433,23-Feb-04,582.94635,0.046556,285.94635,285.94635,0,0,0.686768,69927.00
3434,24-Feb-04,789.989746,0.049284,492.989746,483.69278,0.387938,0.229913,0.697338,70296.00
3435,25-Feb-04,2608.453613,0.044033,2331.036865,1290.737793,1.366146,1.347493,0.708854,72334.00
3436,26-Feb-04,2207.80127,0.037705,2152.093018,2055.179199,0.895726,0.914378,0.703629,77921.00
3437,27-Feb-04,1100.7323,0.052904,980.211426,978.448425,0,0,0.7,81573.00
3438,28-Feb-04,783.814575,0.062882,487.522949,487.522949,0,0,0.699412,77304.00
3439,29-Feb-04,659.716248,0.064037,360.695404,360.695404,0,0,0.695295,72808.00
3440,1-Mar-04,796.046448,0.036931,498.025604,491.524719,0.284949,0.2051,0.697901,71238.00
3441,2-Mar-04,672.86261,0.078745,374.862579,374.324066,0,0,0.7,69877.00
3442,3-Mar-04,558.267456,0.056563,260.267456,260.267456,0,0,0.697788,70363.00
3443,4-Mar-04,510.350861,0.075843,212.350861,212.350861,0,0,0.691509,71339.00
3444,5-Mar-04,477.809998,0.073108,179.809998,179.809998,0,0,0.683991,72182.00
3445,6-Mar-04,450.143524,0.083888,153.122681,153.122681,0,0,0.676233,72994.00
3446,7-Mar-04,427.374847,0.083421,130.374847,130.374847,0,0,0.667731,73740.00
3447,8-Mar-04,407.92865,0.090222,110.928635,110.928635,0,0,0.659082,74471.00
3448,9-Mar-04,391.340149,0.114129,94.340149,94.340149,0,0,0.649236,75151.00
3449,10-Mar-04,377.213715,0.091881,80.21373,80.21373,0,0,0.638547,75816.00
3450,11-Mar-04,365.19516,0.09125,68.19516,68.19516,0,0,0.629418,76346.00
3451,12-Mar-04,354.974518,0.099486,57.97451,57.97451,0,0,0.619969,76910.00
3452,13-Mar-04,346.284607,0.094158,49.284592,49.284592,0,0,0.610158,77406.00
3453,14-Mar-04,338.89682,0.119161,41.896828,41.896828,0,0,0.599888,77835.00
3454,15-Mar-04,332.616333,0.116289,35.616341,35.616341,0,0,0.587903,78281.00
3455,16-Mar-04,329.235596,0.100466,30.277267,30.277267,0,0,0.5769,78676.00
3456,17-Mar-04,325.717682,0.091176,25.738527,25.738527,0,0,0.567445,78848.00
3457,18-Mar-04,320.901001,0.108962,21.880165,21.880165,0,0,0.55758,79244.00
3458,19-Mar-04,316.621033,0.101407,18.600191,18.600191,0,0,0.546853,79622.00
3459,20-Mar-04,312.832733,0.115523,15.811906,15.811906,0,0,0.536153,80019.00
3460,21-Mar-04,295.754089,0.112319,13.441602,13.441602,0,0,0.524718,80398.00
3461,22-Mar-04,289.509949,0.118629,11.42662,11.42662,0,0,0.513177,80743.00
3462,23-Mar-04,289.672028,0.098442,9.713697,9.713697,0,0,0.502319,81071.00
3463,24-Mar-04,270.632538,0.063754,8.257553,8.257553,0,0,0.494098,81383.00
3464,25-Mar-04,471.50296,0.030928,249.648788,7.019693,0.618682,0,0.514436,81677.00
3465,26-Mar-04,350.602783,0.052448,87.498619,5.967398,0,0,0.551496,82075.00
3466,27-Mar-04,178.989517,0.088224,5.072848,5.072848,0,0,0.549702,82439.00
3467,28-Mar-04,200.791565,0.109741,4.312397,4.312397,0,0,0.541646,82664.00
3468,29-Mar-04,200.665939,0.119915,3.665942,3.665942,0,0,0.530243,82855.00
3469,30-Mar-04,200.116394,0.082792,3.116394,3.116394,0,0,0.520097,83046.00
3470,31-Mar-04,199.649231,0.098895,2.649227,2.649227,0,0,0.511019,83184.00
3471,1-Apr-04,199.25209,0.109643,2.252091,2.252091,0,0,0.500568,83254.00
3472,2-Apr-04,195.97699,0.117631,1.914488,1.914488,0,0,0.489143,83306.00
3473,3-Apr-04,194.648331,0.121532,1.627494,1.627494,0,0,0.477247,83306.00
3474,4-Apr-04,194.38353,0.096598,1.383523,1.383523,0,0,0.466362,83323.00
3475,5-Apr-04,194.176117,0.056043,1.176124,1.176124,0,0,0.458722,83393.00
3476,6-Apr-04,193.020645,0.086884,0.999815,0.999815,0,0,0.451539,83480.00
3477,7-Apr-04,191.870773,0.123239,0.849937,0.849937,0,0,0.441135,83532.00
3478,8-Apr-04,191.722519,0.130391,0.722526,0.722526,0,0,0.428401,83636.00
3479,9-Apr-04,190.635056,0.136067,0.614215,0.614215,0,0,0.415339,83688.00
3480,10-Apr-04,188.563812,0.143565,0.52214,0.52214,0,0,0.402523,83757.00
3481,11-Apr-04,188.443863,0.128502,0.443868,0.443868,0,0,0.390888,83827.00
3482,12-Apr-04,187.398163,0.104394,0.377329,0.377329,0,0,0.382139,83844.00
3483,13-Apr-04,187.32077,0.085243,0.320765,0.320765,0,0,0.375222,83879.00
3484,14-Apr-04,187.272675,0.04754,0.27268,0.27268,0,0,0.3709,83914.00
3485,15-Apr-04,191.148468,0.065384,0.231804,0.231804,0,0,0.369613,84018.00
3486,16-Apr-04,191.197052,0.061312,0.197055,0.197055,0,0,0.368131,84070.00
3487,17-Apr-04,190.188354,0.091644,0.167515,0.167515,0,0,0.363768,84123.00
3488,18-Apr-04,185.246567,0.035665,0.142404,0.142404,0,0,0.359986,84157.00
3489,19-Apr-04,192.418777,0.033239,8.397943,0.121056,0.658094,0,0.376071,84157.00
3490,20-Apr-04,183.270538,0.07014,8.083039,0.102909,0,0,0.423942,84244.00
3491,21-Apr-04,177.276016,0.083834,2.276022,0.087483,0.090133,0,0.431512,84314.00
3492,22-Apr-04,179.029785,0.124321,0.113122,0.074368,0,0,0.428122,84383.00
3493,23-Apr-04,176.125717,0.141106,0.06322,0.06322,0,0,0.415578,84401.00
3494,24-Apr-04,162.345413,0.141432,0.053743,0.053743,0,0,0.402414,84418.00
3495,25-Apr-04,149.316513,0.149613,0.045687,0.045687,0,0,0.390282,84436.00
3496,26-Apr-04,154.913834,0.158436,0.038838,0.038838,0,0,0.378878,84418.00
3497,27-Apr-04,146.22052,0.164277,0.033016,0.033016,0,0,0.368062,84401.00
3498,28-Apr-04,148.965561,0.158566,0.028067,0.028067,0,0,0.358405,84349.00
3499,29-Apr-04,146.086365,0.147192,0.023859,0.023859,0,0,0.350176,84244.00
3500,30-Apr-04,139.166122,0.151549,0.020283,0.020283,0,0,0.342767,84175.00
3501,1-May-04,134.121414,0.163548,0.017242,0.017242,0,0,0.335232,84053.00
3502,2-May-04,134.99382,0.164096,0.014657,0.014657,0,0,0.327359,83897.00
3503,3-May-04,139.908295,0.162377,0.01246,0.01246,0,0,0.319803,83827.00
3504,4-May-04,139.031433,0.153421,0.010592,0.010592,0,0,0.312691,83723.00
3505,5-May-04,134.113174,0.13065,0.009004,0.009004,0,0,0.306325,83584.00
3506,6-May-04,134.00766,0.143169,0.007655,0.007655,0,0,0.300481,83427.00
3507,7-May-04,134.0065,0.074262,0.006507,0.006507,0,0,0.295806,83306.00
3508,8-May-04,133.026367,0.135755,0.005532,0.005532,0,0,0.291384,83167.00
3509,9-May-04,134.963043,0.14368,0.004702,0.004702,0,0,0.285623,83028.00
3510,10-May-04,132.066498,0.123156,0.003998,0.003998,0,0,0.280221,82855.00
3511,11-May-04,131.024231,0.111363,0.003398,0.003398,0,0,0.275492,82699.00
3512,12-May-04,144.711227,0.151473,0.002889,0.002889,0,0,0.270466,82577.00
3513,13-May-04,145.981628,0.164324,0.002456,0.002456,0,0,0.2645,82387.00
3514,14-May-04,155.793747,0.170246,0.002088,0.002088,0,0,0.25822,82265.00
3515,15-May-04,156.00177,0.158051,0.001775,0.001775,0,0,0.252315,82231.00
3516,16-May-04,155.022339,0.151755,0.001509,0.001509,0,0,0.246657,82231.00
3517,17-May-04,155.001282,0.074238,0.001283,0.001283,0,0,0.242706,81919.00
3518,18-May-04,155.001083,0.117018,0.00109,0.00109,0,0,0.239374,81798.00
3519,19-May-04,154.021759,0.145469,0.000927,0.000927,0,0,0.234932,81659.00
3520,20-May-04,153.021622,0.14216,0.000788,0.000788,0,0,0.230119,81486.00
3521,21-May-04,151.042343,0.11953,0.00067,0.00067,0,0,0.22595,81279.00
3522,22-May-04,151.000565,0.092151,0.000569,0.000569,0,0,0.222542,81054.00
3523,23-May-04,151.000488,0.147515,0.000484,0.000484,0,0,0.218701,80933.00
3524,24-May-04,139.250412,0.156211,0.000411,0.000411,0,0,0.213998,80726.00
3525,25-May-04,161.521179,0.142933,0.00035,0.00035,0,0,0.209574,80605.00
3526,26-May-04,139.479462,0.163109,0.000297,0.000297,0,0,0.205007,80484.00
3527,27-May-04,133.125259,0.131541,0.000253,0.000253,0,0,0.200618,80294.00
3528,28-May-04,133.000214,0.121853,0.000215,0.000215,0,0,0.197119,80105.00
3529,29-May-04,133.000183,0.156741,0.000183,0.000183,0,0,0.193215,79932.00
3530,30-May-04,133.000153,0.178149,0.000155,0.000155,0,0,0.188689,79743.00
3531,31-May-04,133.000137,0.191191,0.000132,0.000132,0,0,0.183802,79519.00
3532,1-Jun-04,106.954277,0.127754,0.000112,0.000112,0,0,0.179509,79330.00
3533,2-Jun-04,113.450096,0.182427,0.000095,0.000095,0,0,0.175665,79089.00
3534,3-Jun-04,109.683411,0.189925,0.000081,0.000081,0,0,0.1711,78848.00
3535,4-Jun-04,109.600067,0.194743,0.000069,0.000069,0,0,0.166488,78573.00
3536,5-Jun-04,108.816727,0.179079,0.000059,0.000059,0,0,0.162023,78109.00
3537,6-Jun-04,119.766716,0.164267,0.00005,0.00005,0,0,0.158061,78075.00
3538,7-Jun-04,109.816704,0.154543,0.000042,0.000042,0,0,0.154507,77629.00
3539,8-Jun-04,108.675247,0.1248,0.641913,0.000036,0.06069,0,0.152871,77321.00
3540,9-Jun-04,104.940781,0.153619,0.85745,0.000031,0,0,0.156079,77047.00
3541,10-Jun-04,102.433357,0.159118,0.000026,0.000026,0,0,0.153607,76773.00
3542,11-Jun-04,106.316689,0.173262,0.000022,0.000022,0,0,0.150047,76448.00
3543,12-Jun-04,109.533348,0.179861,0.000019,0.000019,0,0,0.146302,76448.00
3544,13-Jun-04,112.733353,0.176857,0.000016,0.000016,0,0,0.142559,76448.00
3545,14-Jun-04,108.883347,0.189305,0.000014,0.000014,0,0,0.138913,75560.00
3546,15-Jun-04,108.800018,0.193344,0.000012,0.000012,0,0,0.135139,75305.00
3547,16-Jun-04,105.666672,0.201889,0.00001,0.00001,0,0,0.131414,75032.00
3548,17-Jun-04,103.250015,0.132569,0.000008,0.000008,0,0,0.128291,74726.00
3549,18-Jun-04,103.983337,0.1392,0.000007,0.000007,0,0,0.125837,74386.00
3550,19-Jun-04,107.133347,0.173015,0.000006,0.000006,0,0,0.123102,74063.00
3551,20-Jun-04,110.333344,0.187848,0.000005,0.000005,0,0,0.119924,73774.00
3552,21-Jun-04,109.616669,0.193596,0.000004,0.000004,0,0,0.116703,73621.00
3553,22-Jun-04,108.03334,0.181435,0.000004,0.000004,0,0,0.113598,73248.00
3554,23-Jun-04,104.866676,0.17051,0.000003,0.000003,0,0,0.110751,72960.00
3555,24-Jun-04,113.416664,0.178124,0.000003,0.000003,0,0,0.108066,72672.00
3556,25-Jun-04,104.983337,0.194587,0.000002,0.000002,0,0,0.10524,72351.00
3557,26-Jun-04,103.233337,0.187062,0.000002,0.000002,0,0,0.102377,72165.00
3558,27-Jun-04,107.116676,0.185306,0.000002,0.000002,0,0,0.09968,71828.00
3559,28-Jun-04,112.683334,0.186071,0.000001,0.000001,0,0,0.097057,71389.00
3560,29-Jun-04,115.933334,0.152375,0.000001,0.000001,0,0,0.094731,71069.00
3561,30-Jun-04,110.51667,0.140384,0.000001,0.000001,0,0,0.0928,70716.00
3562,1-Jul-04,108.050003,0.17813,0.000001,0.000001,0,0,0.090691,70380.00
3563,2-Jul-04,101.73333,0.192526,0.000001,0.000001,0,0,0.088341,70028.00
3564,3-Jul-04,103.949997,0.190714,0.000001,0.000001,0,0,0.085936,69626.00
3565,4-Jul-04,104.78334,0.191195,0.000001,0.000001,0,0,0.083608,69342.00
3566,5-Jul-04,103.233337,0.194173,0,0,0,0,0.081344,69008.00
3567,6-Jul-04,97.716667,0.199225,0,0,0,0,0.079102,68658.00
3568,7-Jul-04,88.199997,0.166702,0,0,0,0,0.077058,68341.00
3569,8-Jul-04,85.650002,0.131398,0,0,0,0,0.075438,67959.00
3570,9-Jul-04,83.250008,0.12524,0,0,0,0,0.074068,67267.00
3571,10-Jul-04,83.200005,0.175,0,0,0,0,0.072475,67245.00
3572,11-Jul-04,85.549995,0.180878,0,0,0,0,0.070648,66881.00
3573,12-Jul-04,84.033333,0.185167,0,0,0,0,0.068835,66567.00
3574,13-Jul-04,85.566666,0.179751,0,0,0,0,0.067062,66204.00
3575,14-Jul-04,87.949997,0.177021,0,0,0,0,0.065373,65875.00
3576,15-Jul-04,87.216675,0.184464,0,0,0,0,0.063704,65529.00
3577,16-Jul-04,84.066666,0.171255,0,0,0,0,0.06208,65217.00
3578,17-Jul-04,84,0.172816,0,0,0,0,0.060603,64808.00
3579,18-Jul-04,84.783333,0.183995,0,0,0,0,0.059066,64415.00
3580,19-Jul-04,83.233337,0.184315,0,0,0,0,0.057539,64154.00
3581,20-Jul-04,83.98333,0.177146,0,0,0,0,0.056058,63746.00
3582,21-Jul-04,87.916664,0.194523,0,0,0,0,0.054597,63339.00
3583,22-Jul-04,100.533333,0.199218,0,0,0,0,0.053091,62884.00
3584,23-Jul-04,115.683334,0.182635,0,0,0,0,0.051652,62414.00
3585,24-Jul-04,106.599998,0.176341,0,0,0,0,0.05034,62091.00
3586,25-Jul-04,107.966667,0.191048,0,0,0,0,0.049036,61752.00
3587,26-Jul-04,108,0.196243,0,0,0,0,0.047698,61397.00
3588,27-Jul-04,108,0.189755,0,0,0,0,0.046402,61075.00
3589,28-Jul-04,108,0.168821,0,0,0,0,0.045225,60883.00
3590,29-Jul-04,108,0.147697,0,0,0,0,0.04422,60642.00
3591,30-Jul-04,108,0.168721,0,0,0,0,0.043229,60401.00
3592,31-Jul-04,108,0.165587,0,0,0,0,0.042189,60177.00
3593,1-Aug-04,108,0.156149,0,0,0,0,0.041231,60177.00
3594,2-Aug-04,108,0.134397,0,0,0,0,0.040395,59714.00
3595,3-Aug-04,108,0.164706,0,0,0,0,0.039533,59284.00
3596,4-Aug-04,108,0.17352,0,0,0,0,0.03859,59094.00
3597,5-Aug-04,108,0.161013,0,0,0,0,0.037683,58903.00
3598,6-Aug-04,108,0.16028,0,0,0,0,0.036818,58744.00
3599,7-Aug-04,108,0.161722,0,0,0,0,0.035973,58522.00
3600,8-Aug-04,108,0.179736,0,0,0,0,0.035114,58333.00
3601,9-Aug-04,108,0.175838,0,0,0,0,0.034236,58143.00
3602,10-Aug-04,108,0.167709,0,0,0,0,0.033401,57985.00
3603,11-Aug-04,108,0.174912,0,0,0,0,0.03259,57796.00
3604,12-Aug-04,108,0.180135,0,0,0,0,0.031784,57544.00
3605,13-Aug-04,108,0.172524,0,0,0,0,0.030998,57323.00
3606,14-Aug-04,108,0.140225,0,0,0,0,0.030295,57088.00
3607,15-Aug-04,108,0.170682,0,0,0,0,0.029641,56805.00
3608,16-Aug-04,108,0.166767,0,0,0,0,0.028927,56539.00
3609,17-Aug-04,108,0.171735,0,0,0,0,0.028233,56398.00
3610,18-Aug-04,108,0.174343,0,0,0,0,0.027549,56179.00
3611,19-Aug-04,108,0.16347,0,0,0,0,0.026889,55930.00
3612,20-Aug-04,108,0.157319,0,0,0,0,0.026273,55618.00
3613,21-Aug-04,108,0.150059,0,0,0,0,0.025707,55307.00
3614,22-Aug-04,108,0.098622,0,0,0,0,0.025245,55011.00
3615,23-Aug-04,108,0.149957,0,0,0,0,0.024803,54701.00
3616,24-Aug-04,108,0.151035,0,0,0,0,0.024279,54453.00
3617,25-Aug-04,108,0.130677,0,0,0,0,0.023788,54190.00
3618,26-Aug-04,108,0.147652,0,0,0,0,0.023317,53897.00
3619,27-Aug-04,108,0.146705,0,0,0,0,0.022833,53620.00
3620,28-Aug-04,108,0.157488,0,0,0,0,0.022348,53389.00
3621,29-Aug-04,108,0.159668,0,0,0,0,0.021848,53066.00
3622,30-Aug-04,108,0.160391,0,0,0,0,0.021354,52713.00
3623,31-Aug-04,108,0.153664,0,0,0,0,0.020878,52407.00
3624,1-Sep-04,107.216675,0.150853,0,0,0,0,0.02043,52101.00
3625,2-Sep-04,107.98333,0.152491,0,0,0,0,0.019993,51781.00
3626,3-Sep-04,108,0.157668,0,0,0,0,0.01955,51476.00
3627,4-Sep-04,108,0.149606,0,0,0,0,0.019126,51142.00
3628,5-Sep-04,107.216675,0.153102,0,0,0,0,0.018719,50870.00
3629,6-Sep-04,107.98333,0.151931,0,0,0,0,0.018312,50612.00
3630,7-Sep-04,108,0.153326,0,0,0,0,0.017919,50341.00
3631,8-Sep-04,108,0.149615,0,0,0,0,0.017532,50024.00
3632,9-Sep-04,107.216675,0.147971,0,0,0,0,0.017166,49739.00
3633,10-Sep-04,107.98333,0.147992,0,0,0,0,0.016808,49499.00
3634,11-Sep-04,108,0.146421,0,0,0,0,0.016455,49229.00
3635,12-Sep-04,108,0.138585,0,0,0,0,0.01612,49050.00
3636,13-Sep-04,109.566666,0.133119,0,0,0,0,0.015808,48721.00
3637,14-Sep-04,109.599998,0.129146,0,0,0,0,0.015516,48439.00
3638,15-Sep-04,107.250008,0.150832,0,0,0,0,0.015215,48201.00
3639,16-Sep-04,107.98333,0.144952,0,0,0,0,0.014895,48023.00
3640,17-Sep-04,110.349998,0.130499,0,0,0,0,0.014601,47757.00
3641,18-Sep-04,119.01667,0.112479,0,0,0,0,0.014346,47476.00
3642,19-Sep-04,122.333336,0.082825,0,0,0,0,0.01415,47240.00
3643,20-Sep-04,119.26667,0.102981,0,0,0,0,0.013959,47063.00
3644,21-Sep-04,109.799995,0.084709,0,0,0,0,0.013778,46696.00
3645,22-Sep-04,109.599998,0.120243,0,0,0,0,0.013577,46491.00
3646,23-Sep-04,108.033333,0.108118,0,0,0,0,0.013354,46243.00
3647,24-Sep-04,105.650002,0.11718,0,0,0,0,0.013141,46024.00
3648,25-Sep-04,106.383331,0.105853,0,0,0,0,0.012936,45777.00
3649,26-Sep-04,110.316666,0.118527,0,0,0,0,0.012728,45530.00
3650,27-Sep-04,110.400002,0.110933,0,0,0,0,0.012521,45283.00
3651,28-Sep-04,110.400002,0.078076,0,0,0,0,0.012355,45081.00
3652,29-Sep-04,110.400002,0.077874,0,0,0,0,0.012218,44749.00
3653,30-Sep-04,109.616669,0.084901,0,0,0,0,0.012077,44562.00
3654,1-Oct-04,132.512497,0.072528,0,0,0,0,0.011941,44360.00
3655,2-Oct-04,138.875,0.100652,0,0,0,0,0.011792,44160.00
3656,3-Oct-04,139,0.10834,0,0,0,0,0.011618,44002.00
3657,4-Oct-04,136.0625,0.103013,0,0,0,0,0.011444,43802.00
3658,5-Oct-04,140.895828,0.119412,0,0,0,0,0.011267,43673.00
3659,6-Oct-04,142.958328,0.108864,0,0,0,0,0.011082,43545.00
3660,7-Oct-04,143.979172,0.098561,0,0,0,0,0.010916,43455.00
3661,8-Oct-04,140.083328,0.090242,0,0,0,0,0.01077,43317.00
3662,9-Oct-04,135.104172,0.08907,0,0,0,0,0.010633,43218.00
3663,10-Oct-04,135.979172,0.092609,0,0,0,0,0.010497,43061.00
3664,11-Oct-04,134.041672,0.115832,0,0,0,0,0.010343,42934.00
3665,12-Oct-04,133.020828,0.081896,0,0,0,0,0.010193,42820.00
3666,13-Oct-04,107.541664,0.090082,0,0,0,0,0.010071,42622.00
3667,14-Oct-04,92.3125,0.084036,0,0,0,0,0.009945,42424.00
3668,15-Oct-04,91.020836,0.089861,0,0,0,0,0.009825,42284.00
3669,16-Oct-04,92.958336,0.03051,0,0,0,0,0.009739,42172.00
3670,17-Oct-04,99.034126,0.029574,3.096623,0,0.169896,0,0.016057,42059.00
3671,18-Oct-04,98.218025,0.040708,1.238856,0,0.1339,0,0.02751,41989.00
3672,19-Oct-04,144.629227,0.027803,43.712555,0,1.821828,0,0.170056,42003.00
3673,20-Oct-04,111.043152,0.033037,10.043155,0,0.228384,0,0.243094,42354.00
3674,21-Oct-04,101.062622,0.060747,0.062623,0,0,0,0.245091,42369.00
3675,22-Oct-04,101,0.049394,0,0,0,0,0.244369,42312.00
3676,23-Oct-04,104.55587,0.032189,3.555871,0,0.154043,0,0.253157,42256.00
3677,24-Oct-04,101.249626,0.055817,0.249624,0,0,0,0.25896,42256.00
3678,25-Oct-04,120.79171,0.053795,18.812544,0,0.718052,0,0.263565,42228.00
3679,26-Oct-04,546.869263,0.047711,443.890106,0,0.199529,0,0.348642,42369.00
3680,27-Oct-04,118.502869,0.04502,0.815369,0,0,0,0.349418,42397.00
3681,28-Oct-04,115.0625,0.048118,0,0,0,0,0.348455,42354.00
3682,29-Oct-04,117.9375,0.055586,0,0,0,0,0.34598,42312.00
3683,30-Oct-04,119.958336,0.046346,0,0,0,0,0.343527,42256.00
3684,31-Oct-04,121.958336,0.052695,0,0,0,0,0.341047,42214.00
3685,1-Nov-04,129.833328,0.051188,0,0,0,0,0.338519,42144.00
3686,2-Nov-04,149.583328,0.061818,0,0,0,0,0.335914,42101.00
3687,3-Nov-04,149.020828,0.038718,0,0,0,0,0.333425,42045.00
3688,4-Nov-04,145.083328,0.033474,0,0,0,0,0.331722,41961.00
3689,5-Nov-04,165.5625,0.049459,0,0,0,0,0.329712,41905.00
3690,6-Nov-04,150.333328,0.04968,0,0,0,0,0.327413,41821.00
3691,7-Nov-04,158.8125,0.036073,0,0,0,0,0.32547,41821.00
3692,8-Nov-04,159.979172,0.018124,0,0,0,0,0.324197,41723.00
3693,9-Nov-04,145.334351,0.034965,0.021847,0,0.081472,0,0.323189,41695.00
3694,10-Nov-04,125.733124,0.020275,6.191455,0,0.239743,0,0.343637,41653.00
3695,11-Nov-04,111.484276,0.021831,2.275942,0,0.022623,0,0.3564,41569.00
3696,12-Nov-04,107.046646,0.038454,0.004982,0,0,0,0.356541,41416.00
3697,13-Nov-04,106.020836,0.049029,0,0,0,0,0.356339,41221.00
3698,14-Nov-04,106,0.04169,0,0,0,0,0.354884,41083.00
3699,15-Nov-04,105.020836,0.038563,0,0,0,0,0.352755,40903.00
3700,16-Nov-04,102.0625,0.030298,0,0,0,0,0.351027,40709.00
3701,17-Nov-04,91.229164,0.03942,0,0,0,0,0.349257,40530.00
