Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
3155,20-May-03,24:00:00,880.798641,0.004118,33.255965,33.255965,0.0,0.0,0.82278,0.003932,29.002913,29.002913,0.0,0.0,0.795111,0.003932,7.931531,7.931531,0.0,0.0,0.789052,0.003932,7.833088,7.833088,0.0,0.0,0.78904,0.003932,10.417944,10.417944,0.0,0.0,0.78964,0.003932,41.639071,41.639071,0.0,0.0,0.819637,0.004118,18.113392,18.113392,0.0,0.0,0.822277,0.004118,43.055232,43.055232,0.0,0.0,0.828041,0.003603,56.873553,56.873553,0.0,0.0,0.851239,0.003603,68.683451,68.683451,0.0,0.0,0.845653,0.003932,20.580999,20.580999,0.0,0.0,0.789337,0.003932,9.709971,9.709971,0.0,0.0,0.789304,0.003088,103.333039,103.333039,0.0,0.0,0.863975
3156,21-May-03,24:00:00,815.893203,0.00419,29.495388,29.495388,0.0,0.0,0.808461,0.003719,25.723267,25.723267,0.0,0.0,0.779752,0.003719,7.034633,7.034633,0.0,0.0,0.773693,0.003719,6.947324,6.947324,0.0,0.0,0.773682,0.003719,9.239885,9.239885,0.0,0.0,0.774282,0.003719,36.930534,36.930534,0.0,0.0,0.806472,0.00419,16.065133,16.065133,0.0,0.0,0.807958,0.00419,38.186556,38.186556,0.0,0.0,0.813722,0.003667,53.561493,53.561493,0.0,0.0,0.83871,0.003667,64.683636,64.683636,0.0,0.0,0.833124,0.003719,18.253703,18.253703,0.0,0.0,0.773978,0.003719,8.61197,8.61197,0.0,0.0,0.773945,0.003143,97.315388,97.315388,0.0,0.0,0.853235
3157,22-May-03,24:00:00,776.233767,0.004456,26.160056,26.160056,0.0,0.0,0.793754,0.00354,22.814485,22.814485,0.0,0.0,0.765082,0.00354,6.239157,6.239157,0.0,0.0,0.759024,0.00354,6.161722,6.161722,0.0,0.0,0.759012,0.00354,8.195041,8.195041,0.0,0.0,0.759612,0.00354,32.754437,32.754437,0.0,0.0,0.793898,0.004456,14.248492,14.248492,0.0,0.0,0.793251,0.004456,33.868428,33.868428,0.0,0.0,0.799014,0.003899,50.442313,50.442313,0.0,0.0,0.82584,0.003899,60.916752,60.916752,0.0,0.0,0.820255,0.00354,16.189578,16.189578,0.0,0.0,0.759309,0.00354,7.63813,7.63813,0.0,0.0,0.759276,0.003342,91.648178,91.648178,0.0,0.0,0.842204
3158,23-May-03,24:00:00,742.505932,0.003923,23.201882,23.201882,0.0,0.0,0.779364,0.002955,20.234628,20.234628,0.0,0.0,0.752259,0.002955,5.533634,5.533634,0.0,0.0,0.746202,0.002954,5.464956,5.464956,0.0,0.0,0.746191,0.002955,7.268347,7.268347,0.0,0.0,0.74679,0.002955,29.050572,29.050572,0.0,0.0,0.782908,0.003922,12.637275,12.637275,0.0,0.0,0.778862,0.003923,30.038594,30.038594,0.0,0.0,0.784624,0.003433,47.50478,47.50478,0.0,0.0,0.813248,0.003433,57.369235,57.369235,0.0,0.0,0.807662,0.002955,14.358864,14.358864,0.0,0.0,0.746487,0.002954,6.774412,6.774412,0.0,0.0,0.746455,0.002943,86.311001,86.311001,0.0,0.0,0.83141
3159,24-May-03,24:00:00,711.412162,0.002384,20.578218,20.578218,0.0,0.0,0.768541,0.002157,17.9465,17.9465,0.0,0.0,0.742146,0.002156,4.907892,4.907892,0.0,0.0,0.736092,0.002157,4.84698,4.84698,0.0,0.0,0.736082,0.002157,6.446444,6.446444,0.0,0.0,0.736679,0.002158,25.76554,25.76554,0.0,0.0,0.774239,0.002383,11.208255,11.208255,0.0,0.0,0.768041,0.002384,26.641836,26.641836,0.0,0.0,0.773799,0.002086,44.738315,44.738315,0.0,0.0,0.803776,0.002086,54.028309,54.028309,0.0,0.0,0.798189,0.002157,12.735167,12.735167,0.0,0.0,0.736376,0.002158,6.008363,6.008363,0.0,0.0,0.736344,0.001788,81.284637,81.284637,0.0,0.0,0.823291
3160,25-May-03,24:00:00,683.943032,0.003747,18.251238,18.251238,0.0,0.0,0.75808,0.003124,15.917114,15.917114,0.0,0.0,0.731501,0.003124,4.352909,4.352909,0.0,0.0,0.725449,0.003124,4.298884,4.298884,0.0,0.0,0.725439,0.003124,5.717482,5.717482,0.0,0.0,0.726036,0.003124,22.851978,22.851978,0.0,0.0,0.765112,0.003747,9.940828,9.940828,0.0,0.0,0.757582,0.003747,23.629183,23.629183,0.0,0.0,0.763338,0.003279,42.132958,42.132958,0.0,0.0,0.794623,0.003279,50.881944,50.881944,0.0,0.0,0.789036,0.003124,11.295077,11.295077,0.0,0.0,0.72573,0.003124,5.328938,5.328938,0.0,0.0,0.725696,0.00281,76.550986,76.550986,0.0,0.0,0.815445
3161,26-May-03,24:00:00,658.139307,0.004204,16.187392,16.187392,0.0,0.0,0.744301,0.003999,14.11721,14.11721,0.0,0.0,0.717212,0.003999,3.860683,3.860683,0.0,0.0,0.711161,0.003999,3.812767,3.812767,0.0,0.0,0.711151,0.003999,5.07095,5.07095,0.0,0.0,0.711748,0.003999,20.267881,20.267881,0.0,0.0,0.752864,0.004204,8.816721,8.816721,0.0,0.0,0.743804,0.004204,20.9572,20.9572,0.0,0.0,0.749559,0.003679,39.679324,39.679324,0.0,0.0,0.782567,0.003679,47.918808,47.918808,0.0,0.0,0.776979,0.003999,10.017832,10.017832,0.0,0.0,0.711442,0.003999,4.726343,4.726343,0.0,0.0,0.711408,0.003153,72.093001,72.093001,0.0,0.0,0.805111
3162,27-May-03,24:00:00,635.963221,0.00431,14.356925,14.356925,0.0,0.0,0.729743,0.003042,12.520839,12.520839,0.0,0.0,0.702576,0.003042,3.424118,3.424118,0.0,0.0,0.696526,0.003042,3.38162,3.38162,0.0,0.0,0.696516,0.003042,4.497528,4.497528,0.0,0.0,0.697113,0.003042,17.975994,17.975994,0.0,0.0,0.74032,0.00431,7.819728,7.819728,0.0,0.0,0.729246,0.00431,18.587364,18.587364,0.0,0.0,0.735001,0.003772,37.368579,37.368579,0.0,0.0,0.769828,0.003772,45.128233,45.128233,0.0,0.0,0.76424,0.003042,8.885018,8.885018,0.0,0.0,0.696807,0.003042,4.191889,4.191889,0.0,0.0,0.696773,0.003233,67.89463,67.89463,0.0,0.0,0.794192
3163,28-May-03,24:00:00,615.410578,0.003707,12.733447,12.733447,0.0,0.0,0.715829,0.001817,11.104985,11.104985,0.0,0.0,0.69278,0.001816,3.036919,3.036919,0.0,0.0,0.68673,0.001817,2.999228,2.999228,0.0,0.0,0.68672,0.001816,3.988948,3.988948,0.0,0.0,0.687317,0.001827,15.943272,15.943272,0.0,0.0,0.731916,0.003704,6.935475,6.935475,0.0,0.0,0.715335,0.003705,16.485509,16.485509,0.0,0.0,0.721088,0.003242,35.192401,35.192401,0.0,0.0,0.757655,0.003242,42.500168,42.500168,0.0,0.0,0.752067,0.001827,7.880302,7.880302,0.0,0.0,0.687003,0.001827,3.717871,3.717871,0.0,0.0,0.686969,0.002778,63.940752,63.940752,0.0,0.0,0.783758
3164,29-May-03,24:00:00,594.31115,0.002991,11.293552,11.293552,0.0,0.0,0.704518,0.00255,9.849236,9.849236,0.0,0.0,0.684823,0.002549,2.693505,2.693505,0.0,0.0,0.678775,0.00255,2.660076,2.660076,0.0,0.0,0.678764,0.002549,3.537879,3.537879,0.0,0.0,0.679362,0.00256,14.14041,14.14041,0.0,0.0,0.725038,0.002987,6.151213,6.151213,0.0,0.0,0.70404,0.002989,14.621331,14.621331,0.0,0.0,0.709788,0.002615,33.142954,33.142954,0.0,0.0,0.747767,0.002615,40.025149,40.025149,0.0,0.0,0.74218,0.002559,6.989199,6.989199,0.0,0.0,0.678981,0.00256,3.297455,3.297455,0.0,0.0,0.678945,0.002241,60.217131,60.217131,0.0,0.0,0.775284
3165,30-May-03,24:00:00,609.162729,0.004336,10.016479,10.016479,0.0,0.0,0.692205,0.003589,8.735486,8.735486,0.0,0.0,0.672465,0.003589,2.388924,2.388924,0.0,0.0,0.666419,0.00359,2.359275,2.359275,0.0,0.0,0.666406,0.003589,3.137817,3.137817,0.0,0.0,0.667006,0.003591,12.541416,12.541416,0.0,0.0,0.714436,0.004331,5.455635,5.455635,0.0,0.0,0.69174,0.004333,12.967954,12.967954,0.0,0.0,0.697484,0.00379,31.212858,31.212858,0.0,0.0,0.737003,0.00379,37.694265,37.694265,0.0,0.0,0.731416,0.00359,6.198862,6.198862,0.0,0.0,0.666614,0.003591,2.92458,2.92458,0.0,0.0,0.666575,0.003249,56.710356,56.710356,0.0,0.0,0.766058
3166,31-May-03,24:00:00,645.129546,0.004474,8.883818,8.883818,0.0,0.0,0.677037,0.004182,7.747679,7.747679,0.0,0.0,0.656966,0.004181,2.118785,2.118785,0.0,0.0,0.650922,0.004182,2.092488,2.092488,0.0,0.0,0.650905,0.004182,2.782993,2.782993,0.0,0.0,0.651508,0.004184,11.123235,11.123235,0.0,0.0,0.701144,0.004469,4.838713,4.838713,0.0,0.0,0.676588,0.00447,11.501541,11.501541,0.0,0.0,0.682327,0.003911,29.395161,29.395161,0.0,0.0,0.723742,0.003911,35.499121,35.499121,0.0,0.0,0.718155,0.004183,5.497896,5.497896,0.0,0.0,0.651111,0.004184,2.593869,2.593869,0.0,0.0,0.651068,0.003352,53.407801,53.407801,0.0,0.0,0.754693
3167,01-Jun-03,24:00:00,648.565776,0.004279,7.879238,7.879238,0.0,0.0,0.661804,0.00443,6.871574,6.871574,0.0,0.0,0.639858,0.00443,1.879193,1.879193,0.0,0.0,0.633816,0.004431,1.85587,1.85587,0.0,0.0,0.633795,0.00443,2.468293,2.468293,0.0,0.0,0.634402,0.004432,9.865422,9.865422,0.0,0.0,0.686473,0.004275,4.291552,4.291552,0.0,0.0,0.661371,0.004276,10.200949,10.200949,0.0,0.0,0.667105,0.003741,27.68332,27.68332,0.0,0.0,0.710425,0.003741,33.431812,33.431812,0.0,0.0,0.704838,0.004432,4.876195,4.876195,0.0,0.0,0.633998,0.004433,2.300555,2.300555,0.0,0.0,0.633951,0.003206,50.297571,50.297571,0.0,0.0,0.74328
3168,02-Jun-03,24:00:00,608.588509,0.004702,6.988255,6.988255,0.0,0.0,0.646644,0.003039,6.094538,6.094538,0.0,0.0,0.624475,0.003039,1.666695,1.666695,0.0,0.0,0.618436,0.003039,1.646009,1.646009,0.0,0.0,0.618411,0.003039,2.189179,2.189179,0.0,0.0,0.619021,0.00304,8.749842,8.749842,0.0,0.0,0.673281,0.004698,3.806265,3.806265,0.0,0.0,0.646225,0.004699,9.047428,9.047428,0.0,0.0,0.651955,0.004111,26.071168,26.071168,0.0,0.0,0.69717,0.004111,31.484894,31.484894,0.0,0.0,0.691584,0.00304,4.324796,4.324796,0.0,0.0,0.61861,0.00304,2.040409,2.040409,0.0,0.0,0.61856,0.003523,47.368467,47.368467,0.0,0.0,0.73192
3169,03-Jun-03,24:00:00,552.033535,0.003671,6.198025,6.198025,0.0,0.0,0.632309,0.002079,5.405369,5.405369,0.0,0.0,0.614601,0.002078,1.478225,1.478225,0.0,0.0,0.608565,0.002078,1.459879,1.459879,0.0,0.0,0.60854,0.002078,1.941627,1.941627,0.0,0.0,0.60915,0.00208,7.760412,7.760412,0.0,0.0,0.664816,0.003667,3.375853,3.375853,0.0,0.0,0.631905,0.003669,8.024347,8.024347,0.0,0.0,0.63763,0.00321,24.5529,24.5529,0.0,0.0,0.684636,0.00321,29.651355,29.651355,0.0,0.0,0.679051,0.002079,3.835749,3.835749,0.0,0.0,0.608736,0.002079,1.80968,1.80968,0.0,0.0,0.608685,0.002751,44.609941,44.609941,0.0,0.0,0.721177
3170,04-Jun-03,24:00:00,489.845263,0.003491,5.497153,5.497153,0.0,0.0,0.620125,0.002032,4.794131,4.794131,0.0,0.0,0.606373,0.002031,1.311068,1.311068,0.0,0.0,0.60034,0.002031,1.294796,1.294796,0.0,0.0,0.600315,0.002031,1.722068,1.722068,0.0,0.0,0.600924,0.002033,6.882866,6.882866,0.0,0.0,0.657761,0.003488,2.994112,2.994112,0.0,0.0,0.619735,0.003489,7.116955,7.116955,0.0,0.0,0.625454,0.003053,23.12305,23.12305,0.0,0.0,0.673984,0.003053,27.924594,27.924594,0.0,0.0,0.668397,0.002032,3.402003,3.402003,0.0,0.0,0.600508,0.002032,1.605041,1.605041,0.0,0.0,0.600456,0.002616,42.012059,42.012059,0.0,0.0,0.712047
3171,05-Jun-03,24:00:00,424.603356,0.003046,4.875537,4.875537,0.0,0.0,0.608852,0.001781,4.252011,4.252011,0.0,0.0,0.598642,0.00178,1.162812,1.162812,0.0,0.0,0.592613,0.001781,1.148381,1.148381,0.0,0.0,0.592586,0.001781,1.527337,1.527337,0.0,0.0,0.593195,0.001783,6.104553,6.104553,0.0,0.0,0.651129,0.003043,2.655539,2.655539,0.0,0.0,0.608474,0.003044,6.312172,6.312172,0.0,0.0,0.614188,0.002663,21.776468,21.776468,0.0,0.0,0.664127,0.002664,26.298391,26.298391,0.0,0.0,0.65854,0.001782,3.017305,3.017305,0.0,0.0,0.592775,0.001782,1.423544,1.423544,0.0,0.0,0.592721,0.002283,39.565466,39.565466,0.0,0.0,0.703598
3172,06-Jun-03,24:00:00,389.04083,0.003431,4.324212,4.324212,0.0,0.0,0.597727,0.002511,3.771195,3.771195,0.0,0.0,0.590219,0.00251,1.031322,1.031322,0.0,0.0,0.584194,0.00251,1.018522,1.018522,0.0,0.0,0.584166,0.002511,1.354626,1.354626,0.0,0.0,0.584774,0.002512,5.414252,5.414252,0.0,0.0,0.643905,0.003427,2.355251,2.355251,0.0,0.0,0.597364,0.003429,5.598393,5.598393,0.0,0.0,0.60307,0.003,20.508304,20.508304,0.0,0.0,0.6544,0.003,24.766892,24.766892,0.0,0.0,0.648813,0.002511,2.676109,2.676109,0.0,0.0,0.584352,0.002512,1.26257,1.26257,0.0,0.0,0.584295,0.002572,37.261351,37.261351,0.0,0.0,0.695261
3173,07-Jun-03,24:00:00,378.364684,0.003939,3.835231,3.835231,0.0,0.0,0.584991,0.002337,3.344749,3.344749,0.0,0.0,0.580537,0.002336,0.9147,0.9147,0.0,0.0,0.574516,0.002336,0.903348,0.903348,0.0,0.0,0.574489,0.002336,1.201445,1.201445,0.0,0.0,0.575097,0.002338,4.802009,4.802009,0.0,0.0,0.635604,0.003934,2.08892,2.08892,0.0,0.0,0.584642,0.003936,4.965327,4.965327,0.0,0.0,0.590344,0.003444,19.313993,19.313993,0.0,0.0,0.643265,0.003444,23.324579,23.324579,0.0,0.0,0.637678,0.002337,2.373495,2.373495,0.0,0.0,0.574672,0.002337,1.119798,1.119798,0.0,0.0,0.574613,0.002951,35.091418,35.091418,0.0,0.0,0.685716
3174,08-Jun-03,24:00:00,369.749967,0.003352,3.401544,3.401544,0.0,0.0,0.57243,0.001353,2.966525,2.966525,0.0,0.0,0.572779,0.001352,0.811266,0.811266,0.0,0.0,0.566761,0.001352,0.801197,0.801197,0.0,0.0,0.566734,0.001352,1.065586,1.065586,0.0,0.0,0.567342,0.001354,4.258999,4.258999,0.0,0.0,0.628952,0.003348,1.852705,1.852705,0.0,0.0,0.572096,0.00335,4.403849,4.403849,0.0,0.0,0.577792,0.002931,18.189233,18.189233,0.0,0.0,0.632283,0.002931,21.966261,21.966261,0.0,0.0,0.626696,0.001353,2.105101,2.105101,0.0,0.0,0.566914,0.001353,0.993172,0.993172,0.0,0.0,0.566854,0.002512,33.047852,33.047852,0.0,0.0,0.676304
3175,09-Jun-03,24:00:00,361.888227,0.002956,3.016898,3.016898,0.0,0.0,0.561624,0.001552,2.631071,2.631071,0.0,0.0,0.567032,0.001551,0.719528,0.719528,0.0,0.0,0.561018,0.001552,0.710598,0.710598,0.0,0.0,0.56099,0.001551,0.94509,0.94509,0.0,0.0,0.561598,0.001553,3.777392,3.777392,0.0,0.0,0.624024,0.002953,1.643202,1.643202,0.0,0.0,0.5613,0.002954,3.905863,3.905863,0.0,0.0,0.566992,0.002585,17.129974,17.129974,0.0,0.0,0.622833,0.002585,20.687045,20.687045,0.0,0.0,0.617246,0.001552,1.867057,1.867057,0.0,0.0,0.561167,0.001553,0.880864,0.880864,0.0,0.0,0.561104,0.002216,31.123294,31.123294,0.0,0.0,0.668204
3176,10-Jun-03,24:00:00,355.660742,0.003501,2.675748,2.675748,0.0,0.0,0.550638,0.001732,2.33355,2.33355,0.0,0.0,0.560516,0.001731,0.638164,0.638164,0.0,0.0,0.554504,0.001732,0.630244,0.630244,0.0,0.0,0.554474,0.001731,0.838219,0.838219,0.0,0.0,0.555084,0.001733,3.350246,3.350246,0.0,0.0,0.618434,0.003498,1.457389,1.457389,0.0,0.0,0.550326,0.0035,3.464189,3.464189,0.0,0.0,0.556012,0.003062,16.132402,16.132402,0.0,0.0,0.613226,0.003062,19.482324,19.482324,0.0,0.0,0.607638,0.001733,1.65593,1.65593,0.0,0.0,0.554648,0.001733,0.781256,0.781256,0.0,0.0,0.554584,0.002625,29.310813,29.310813,0.0,0.0,0.65997
3177,11-Jun-03,24:00:00,365.123238,0.003997,2.373175,2.373175,0.0,0.0,0.537833,0.003086,2.069673,2.069673,0.0,0.0,0.551079,0.003085,0.566001,0.566001,0.0,0.0,0.545071,0.003085,0.558976,0.558976,0.0,0.0,0.54504,0.003085,0.743434,0.743434,0.0,0.0,0.54565,0.003087,2.971401,2.971401,0.0,0.0,0.610342,0.003993,1.292588,1.292588,0.0,0.0,0.537533,0.003994,3.072459,3.072459,0.0,0.0,0.543215,0.003495,15.192923,15.192923,0.0,0.0,0.60203,0.003495,18.347762,18.347762,0.0,0.0,0.596441,0.003086,1.468678,1.468678,0.0,0.0,0.54521,0.003087,0.692912,0.692912,0.0,0.0,0.545144,0.002995,27.603883,27.603883,0.0,0.0,0.650373
3178,12-Jun-03,24:00:00,391.919867,0.003753,2.104817,2.104817,0.0,0.0,0.524377,0.003764,1.835635,1.835635,0.0,0.0,0.537432,0.003764,0.501998,0.501998,0.0,0.0,0.531426,0.003765,0.495767,0.495767,0.0,0.0,0.531393,0.003764,0.659366,0.659366,0.0,0.0,0.532004,0.003766,2.635395,2.635395,0.0,0.0,0.598639,0.003748,1.146422,1.146422,0.0,0.0,0.524092,0.00375,2.725026,2.725026,0.0,0.0,0.529769,0.00328,14.308156,14.308156,0.0,0.0,0.590266,0.00328,17.279271,17.279271,0.0,0.0,0.584678,0.003765,1.3026,1.3026,0.0,0.0,0.53156,0.003766,0.614558,0.614558,0.0,0.0,0.531491,0.002811,25.996358,25.996358,0.0,0.0,0.640291
3179,13-Jun-03,24:00:00,410.54685,0.004191,1.866804,1.866804,0.0,0.0,0.510893,0.003866,1.628062,1.628062,0.0,0.0,0.522204,0.003865,0.445232,0.445232,0.0,0.0,0.5162,0.003866,0.439706,0.439706,0.0,0.0,0.516164,0.003865,0.584805,0.584805,0.0,0.0,0.516778,0.003868,2.337385,2.337385,0.0,0.0,0.58558,0.004186,1.016785,1.016785,0.0,0.0,0.510625,0.004187,2.416881,2.416881,0.0,0.0,0.516298,0.003664,13.474913,13.474913,0.0,0.0,0.57848,0.003664,16.273004,16.273004,0.0,0.0,0.572892,0.003867,1.155303,1.155303,0.0,0.0,0.516328,0.003868,0.545064,0.545064,0.0,0.0,0.516256,0.00314,24.482447,24.482447,0.0,0.0,0.630191
3180,14-Jun-03,24:00:00,417.780057,0.004243,1.655707,1.655707,0.0,0.0,0.496412,0.004128,1.443961,1.443961,0.0,0.0,0.506238,0.004127,0.394885,0.394885,0.0,0.0,0.500237,0.004128,0.389984,0.389984,0.0,0.0,0.500196,0.004127,0.518676,0.518676,0.0,0.0,0.500813,0.00413,2.073074,2.073074,0.0,0.0,0.571887,0.004238,0.901807,0.901807,0.0,0.0,0.49616,0.00424,2.14358,2.14358,0.0,0.0,0.501828,0.003709,12.690195,12.690195,0.0,0.0,0.565821,0.003709,15.325337,15.325337,0.0,0.0,0.560233,0.004129,1.024661,1.024661,0.0,0.0,0.500357,0.00413,0.483428,0.483428,0.0,0.0,0.500281,0.003179,23.056699,23.056699,0.0,0.0,0.619341
3181,15-Jun-03,24:00:00,418.646622,0.00473,1.46848,1.46848,0.0,0.0,0.481199,0.004172,1.280678,1.280678,0.0,0.0,0.489601,0.004172,0.350232,0.350232,0.0,0.0,0.483603,0.004173,0.345885,0.345885,0.0,0.0,0.483558,0.004172,0.460024,0.460024,0.0,0.0,0.484179,0.004174,1.838651,1.838651,0.0,0.0,0.557621,0.004724,0.799831,0.799831,0.0,0.0,0.480966,0.004726,1.901185,1.901185,0.0,0.0,0.486628,0.004134,11.951175,11.951175,0.0,0.0,0.552523,0.004134,14.432859,14.432859,0.0,0.0,0.546935,0.004173,0.908793,0.908793,0.0,0.0,0.483716,0.004174,0.428762,0.428762,0.0,0.0,0.483636,0.003543,21.713981,21.713981,0.0,0.0,0.607944
3182,16-Jun-03,24:00:00,412.649572,0.004601,1.302424,1.302424,0.0,0.0,0.465182,0.003909,1.135859,1.135859,0.0,0.0,0.473387,0.003908,0.310627,0.310627,0.0,0.0,0.467391,0.003909,0.306772,0.306772,0.0,0.0,0.467343,0.003908,0.408004,0.408004,0.0,0.0,0.467966,0.003911,1.630737,1.630737,0.0,0.0,0.543716,0.004596,0.709386,0.709386,0.0,0.0,0.464967,0.004598,1.686199,1.686199,0.0,0.0,0.470623,0.004022,11.255193,11.255193,0.0,0.0,0.538521,0.004022,13.592354,13.592354,0.0,0.0,0.532934,0.00391,0.806027,0.806027,0.0,0.0,0.467497,0.003911,0.380278,0.380278,0.0,0.0,0.467414,0.003447,20.449457,20.449457,0.0,0.0,0.595944
3183,17-Jun-03,24:00:00,412.957363,0.004046,1.155146,1.155146,0.0,0.0,0.449973,0.003997,1.007416,1.007416,0.0,0.0,0.457804,0.003997,0.275502,0.275502,0.0,0.0,0.45181,0.003997,0.272082,0.272082,0.0,0.0,0.451758,0.003997,0.361867,0.361867,0.0,0.0,0.452384,0.003999,1.446334,1.446334,0.0,0.0,0.530352,0.004042,0.629169,0.629169,0.0,0.0,0.449774,0.004043,1.495524,1.495524,0.0,0.0,0.455426,0.003537,10.599741,10.599741,0.0,0.0,0.525225,0.003537,12.800797,12.800797,0.0,0.0,0.519638,0.003998,0.714881,0.714881,0.0,0.0,0.45191,0.003999,0.337276,0.337276,0.0,0.0,0.451823,0.003031,19.258572,19.258572,0.0,0.0,0.584549
3184,18-Jun-03,24:00:00,422.330031,0.003847,1.024523,1.024523,0.0,0.0,0.436623,0.004171,0.893498,0.893498,0.0,0.0,0.441738,0.00417,0.244348,0.244348,0.0,0.0,0.435747,0.004171,0.241316,0.241316,0.0,0.0,0.435692,0.00417,0.320948,0.320948,0.0,0.0,0.43632,0.004173,1.282783,1.282783,0.0,0.0,0.516575,0.003841,0.558023,0.558023,0.0,0.0,0.436442,0.003843,1.326411,1.326411,0.0,0.0,0.442089,0.003362,9.98246,9.98246,0.0,0.0,0.513557,0.003362,12.055336,12.055336,0.0,0.0,0.50797,0.004172,0.634043,0.634043,0.0,0.0,0.43584,0.004173,0.299137,0.299137,0.0,0.0,0.435749,0.002881,18.13704,18.13704,0.0,0.0,0.574549
3185,19-Jun-03,24:00:00,425.324587,0.003943,0.90867,0.90867,0.0,0.0,0.4231,0.004374,0.792461,0.792461,0.0,0.0,0.424346,0.004373,0.216717,0.216717,0.0,0.0,0.418359,0.004375,0.214028,0.214028,0.0,0.0,0.418298,0.004374,0.284655,0.284655,0.0,0.0,0.41893,0.004377,1.137726,1.137726,0.0,0.0,0.501658,0.003938,0.494922,0.494922,0.0,0.0,0.422936,0.00394,1.17642,1.17642,0.0,0.0,0.428577,0.003447,9.401126,9.401126,0.0,0.0,0.501736,0.003447,11.353287,11.353287,0.0,0.0,0.49615,0.004376,0.562345,0.562345,0.0,0.0,0.418441,0.004377,0.265311,0.265311,0.0,0.0,0.418345,0.002954,17.08082,17.08082,0.0,0.0,0.564419
3186,20-Jun-03,24:00:00,422.013499,0.003857,0.805918,0.805918,0.0,0.0,0.409835,0.003907,0.70285,0.70285,0.0,0.0,0.407603,0.003906,0.192211,0.192211,0.0,0.0,0.401618,0.003907,0.189825,0.189825,0.0,0.0,0.401553,0.003907,0.252466,0.252466,0.0,0.0,0.402189,0.003909,1.009072,1.009072,0.0,0.0,0.487298,0.003852,0.438956,0.438956,0.0,0.0,0.409689,0.003853,1.043391,1.043391,0.0,0.0,0.415325,0.003371,8.853647,8.853647,0.0,0.0,0.490142,0.003371,10.692123,10.692123,0.0,0.0,0.484556,0.003908,0.498755,0.498755,0.0,0.0,0.401692,0.00391,0.235309,0.235309,0.0,0.0,0.401592,0.002889,16.08611,16.08611,0.0,0.0,0.554483
3187,21-Jun-03,24:00:00,419.001527,0.003834,0.714785,0.714785,0.0,0.0,0.396907,0.004107,0.623372,0.623372,0.0,0.0,0.391911,0.004106,0.170476,0.170476,0.0,0.0,0.38593,0.004107,0.16836,0.16836,0.0,0.0,0.385863,0.004106,0.223917,0.223917,0.0,0.0,0.3865,0.004109,0.894966,0.894966,0.0,0.0,0.473841,0.003829,0.389319,0.389319,0.0,0.0,0.396777,0.003831,0.925405,0.925405,0.0,0.0,0.402407,0.003351,8.338051,8.338051,0.0,0.0,0.478841,0.003351,10.069462,10.069462,0.0,0.0,0.473255,0.004108,0.442356,0.442356,0.0,0.0,0.385997,0.004109,0.208701,0.208701,0.0,0.0,0.385893,0.002872,15.149328,15.149328,0.0,0.0,0.544797
3188,22-Jun-03,24:00:00,416.295735,0.003934,0.633957,0.633957,0.0,0.0,0.383236,0.004512,0.552881,0.552881,0.0,0.0,0.374856,0.004512,0.151198,0.151198,0.0,0.0,0.368879,0.004513,0.149322,0.149322,0.0,0.0,0.368808,0.004512,0.198597,0.198597,0.0,0.0,0.369448,0.004515,0.793764,0.793764,0.0,0.0,0.459215,0.003927,0.345295,0.345295,0.0,0.0,0.383126,0.003929,0.82076,0.82076,0.0,0.0,0.38875,0.003437,7.85248,7.85248,0.0,0.0,0.466893,0.003437,9.483062,9.483062,0.0,0.0,0.461307,0.004514,0.392335,0.392335,0.0,0.0,0.368938,0.004515,0.185101,0.185101,0.0,0.0,0.36883,0.002946,14.267099,14.267099,0.0,0.0,0.534557
3189,23-Jun-03,24:00:00,413.2584,0.004198,0.562269,0.562269,0.0,0.0,0.369432,0.004956,0.490362,0.490362,0.0,0.0,0.355369,0.004955,0.134101,0.134101,0.0,0.0,0.349396,0.004956,0.132437,0.132437,0.0,0.0,0.349319,0.004955,0.17614,0.17614,0.0,0.0,0.349964,0.004959,0.704005,0.704005,0.0,0.0,0.442501,0.004193,0.306249,0.306249,0.0,0.0,0.369342,0.004195,0.727949,0.727949,0.0,0.0,0.37496,0.00367,7.395187,7.395187,0.0,0.0,0.454829,0.00367,8.930811,8.930811,0.0,0.0,0.449244,0.004958,0.34797,0.34797,0.0,0.0,0.349444,0.004959,0.16417,0.16417,0.0,0.0,0.349329,0.003145,13.436248,13.436248,0.0,0.0,0.524218
