Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
4522,15-Feb-07,24:00:00,458.436415,0.001375,149.275353,149.275353,0.0,0.0,0.999507,0.001072,308.928153,308.928153,0.0,0.0,1.0
4523,16-Feb-07,24:00:00,415.211705,0.001476,135.236353,135.236353,0.0,0.0,0.995966,0.001246,279.771086,279.771086,0.0,0.0,0.998374
4524,17-Feb-07,24:00:00,376.923195,0.001419,122.783284,122.783284,0.0,0.0,0.99133,0.001151,253.959424,253.959424,0.0,0.0,0.994461
4525,18-Feb-07,24:00:00,342.96102,0.001473,111.736805,111.736805,0.0,0.0,0.986098,0.001155,231.064621,231.064621,0.0,0.0,0.990518
4526,19-Feb-07,24:00:00,312.83437,0.000677,101.937857,101.937857,0.0,0.0,0.98238,0.00052,210.755331,210.755331,0.0,0.0,0.987596
4527,20-Feb-07,24:00:00,463.216736,0.000414,206.852277,185.776856,0.039466,0.03393,0.988909,0.000386,259.987277,242.547585,0.03901,0.035063,0.992366
4528,21-Feb-07,24:00:00,4596.895085,0.000922,1639.677068,1040.927064,0.056757,0.056757,1.0,0.000758,2965.098997,1747.828136,0.056914,0.056914,1.0
4529,22-Feb-07,24:00:00,1177.041195,0.000913,187.832099,187.832099,0.0,0.0,1.0,0.000624,979.043944,932.971979,0.0,0.0,1.0
4530,23-Feb-07,24:00:00,932.625635,0.000338,437.87648,295.778551,0.040875,0.040875,1.0,0.000382,502.114427,439.715182,0.040764,0.040764,1.0
4531,24-Feb-07,24:00:00,2892.185521,0.000823,931.34108,792.676487,0.029239,0.029239,1.0,0.000744,1960.100261,1473.966146,0.029842,0.029842,1.0
4532,25-Feb-07,24:00:00,2026.562076,0.000352,678.953887,644.092536,0.042878,0.042878,1.0,0.000379,1348.464679,1277.33223,0.043966,0.043966,1.0
4533,26-Feb-07,24:00:00,1540.78576,0.000318,386.650527,379.541079,0.007553,0.007553,1.0,0.000346,1149.265226,1121.183586,0.00772,0.00772,1.0
4534,27-Feb-07,24:00:00,871.29117,0.000917,238.438543,237.885253,0.000523,0.000523,1.0,0.000661,629.933722,625.911709,0.0,0.0,1.0
4535,28-Feb-07,24:00:00,621.965539,0.000579,197.180345,197.175124,0.0,0.0,1.0,0.000414,424.112403,424.098224,0.0,0.0,1.0
4536,01-Mar-07,24:00:00,546.720374,0.001356,176.897551,176.897551,0.0,0.0,1.0,0.001183,369.517619,369.517619,0.0,0.0,1.0
4537,02-Mar-07,24:00:00,492.928748,0.001383,159.7132,159.7132,0.0,0.0,1.0,0.001412,332.960854,332.960854,0.0,0.0,1.0
4538,03-Mar-07,24:00:00,445.766085,0.001463,144.470842,144.470842,0.0,0.0,0.99857,0.001425,301.070878,301.070878,0.0,0.0,0.998693
4539,04-Mar-07,24:00:00,403.950935,0.001329,130.950638,130.950638,0.0,0.0,0.994482,0.00114,272.802095,272.802095,0.0,0.0,0.995011
4540,05-Mar-07,24:00:00,366.860395,0.001485,118.957855,118.957855,0.0,0.0,0.989561,0.001549,247.727349,247.727349,0.0,0.0,0.990425
4541,06-Mar-07,24:00:00,333.959653,0.000551,108.319776,108.319776,0.0,0.0,0.985983,0.000642,225.484951,225.484951,0.0,0.0,0.986532
4542,07-Mar-07,24:00:00,304.7749,0.001387,98.883217,98.883217,0.0,0.0,0.982698,0.001277,205.754618,205.754618,0.0,0.0,0.983316
4543,08-Mar-07,24:00:00,278.885921,0.000805,90.512315,90.512315,0.0,0.0,0.978885,0.000625,188.252294,188.252294,0.0,0.0,0.980046
4544,09-Mar-07,24:00:00,255.920026,0.001386,83.08657,83.08657,0.0,0.0,0.975215,0.001646,172.726047,172.726047,0.0,0.0,0.976284
4545,10-Mar-07,24:00:00,235.546671,0.001742,76.499108,76.499108,0.0,0.0,0.969931,0.001931,158.952432,158.952432,0.0,0.0,0.97023
4546,11-Mar-07,24:00:00,217.472692,0.001791,70.65514,70.65514,0.0,0.0,0.963838,0.001915,146.73327,146.73327,0.0,0.0,0.963575
4547,12-Mar-07,24:00:00,201.438078,0.001518,65.470595,65.470595,0.0,0.0,0.958117,0.001823,135.892791,135.892791,0.0,0.0,0.957111
4548,13-Mar-07,24:00:00,187.21222,0.001578,60.870909,60.870909,0.0,0.0,0.952881,0.001873,126.275102,126.275102,0.0,0.0,0.950875
4549,14-Mar-07,24:00:00,174.59059,0.001862,56.789949,56.789949,0.0,0.0,0.947029,0.001626,117.741938,117.741938,0.0,0.0,0.944707
4550,15-Mar-07,24:00:00,163.391785,0.001988,53.169061,53.169061,0.0,0.0,0.940472,0.001936,110.170665,110.170665,0.0,0.0,0.938745
4551,16-Mar-07,24:00:00,153.454918,0.001423,49.956222,49.956222,0.0,0.0,0.934533,0.002053,103.45252,103.45252,0.0,0.0,0.931979
4552,17-Mar-07,24:00:00,144.637294,0.001443,47.105292,47.105292,0.0,0.0,0.929647,0.001848,97.491037,97.491037,0.0,0.0,0.925194
4553,18-Mar-07,24:00:00,136.812355,0.001095,44.575349,44.575349,0.0,0.0,0.92522,0.001403,92.200657,92.200657,0.0,0.0,0.919521
4554,19-Mar-07,24:00:00,129.867851,0.001481,42.330097,42.330097,0.0,0.0,0.921093,0.001476,87.505497,87.505497,0.0,0.0,0.914762
4555,20-Mar-07,24:00:00,123.704228,0.00227,40.337345,40.337345,0.0,0.0,0.914474,0.001735,83.338252,83.338252,0.0,0.0,0.909125
4556,21-Mar-07,24:00:00,118.233189,0.001976,38.568542,38.568542,0.0,0.0,0.907276,0.0017,79.639231,79.639231,0.0,0.0,0.90326
4557,22-Mar-07,24:00:00,113.376418,0.001924,36.998365,36.998365,0.0,0.0,0.900501,0.001914,76.355489,76.355489,0.0,0.0,0.897052
4558,23-Mar-07,24:00:00,109.064458,0.001423,35.604353,35.604353,0.0,0.0,0.894574,0.002093,73.440068,73.440068,0.0,0.0,0.890272
4559,24-Mar-07,24:00:00,105.235704,0.001446,34.366587,34.366587,0.0,0.0,0.889693,0.001116,70.851322,70.851322,0.0,0.0,0.884523
4560,25-Mar-07,24:00:00,127.845541,0.000582,43.228566,33.267399,0.012266,0.0,0.908585,0.000817,84.747091,68.552312,0.012219,0.0,0.904047
4561,26-Mar-07,24:00:00,103.512273,0.001539,32.354335,32.291119,0.0,0.0,0.929168,0.00129,70.998667,66.510274,0.0,0.0,0.924405
4562,27-Mar-07,24:00:00,96.134797,0.002129,31.423848,31.423848,0.0,0.0,0.929168,0.001745,64.697813,64.696153,0.0,0.0,0.924405
4563,28-Mar-07,24:00:00,93.748524,0.002019,30.653259,30.653259,0.0,0.0,0.926447,0.001922,63.084174,63.084174,0.0,0.0,0.923027
4564,29-Mar-07,24:00:00,91.62976,0.001782,29.968419,29.968419,0.0,0.0,0.920135,0.002185,61.65148,61.65148,0.0,0.0,0.917379
4565,30-Mar-07,24:00:00,89.746197,0.001914,29.359632,29.359632,0.0,0.0,0.913691,0.002165,60.377797,60.377797,0.0,0.0,0.909828
4566,31-Mar-07,24:00:00,88.071237,0.001527,28.818295,28.818295,0.0,0.0,0.907877,0.002057,59.245143,59.245143,0.0,0.0,0.902589
4567,01-Apr-07,24:00:00,86.581289,0.002068,28.336781,28.336781,0.0,0.0,0.901728,0.002074,58.237568,58.237568,0.0,0.0,0.895495
4568,02-Apr-07,24:00:00,85.255429,0.002051,27.908323,27.908323,0.0,0.0,0.894671,0.002126,57.340928,57.340928,0.0,0.0,0.888304
4569,03-Apr-07,24:00:00,84.075097,0.00151,27.526921,27.526921,0.0,0.0,0.888519,0.001923,56.542674,56.542674,0.0,0.0,0.881218
4570,04-Apr-07,24:00:00,83.023834,0.001898,27.187252,27.187252,0.0,0.0,0.882589,0.002382,55.83168,55.83168,0.0,0.0,0.874052
4571,05-Apr-07,24:00:00,82.08704,0.00153,26.884595,26.884595,0.0,0.0,0.876834,0.002373,55.198075,55.198075,0.0,0.0,0.865839
4572,06-Apr-07,24:00:00,81.251765,0.001151,26.614762,26.614762,0.0,0.0,0.872225,0.001392,54.633104,54.633104,0.0,0.0,0.859417
4573,07-Apr-07,24:00:00,80.506523,0.00213,26.374041,26.374041,0.0,0.0,0.866687,0.002106,54.129003,54.129003,0.0,0.0,0.853411
4574,08-Apr-07,24:00:00,79.841128,0.00236,26.159135,26.159135,0.0,0.0,0.859177,0.001993,53.678884,53.678884,0.0,0.0,0.846252
4575,09-Apr-07,24:00:00,79.246543,0.002416,25.967124,25.967124,0.0,0.0,0.850543,0.00206,53.276639,53.276639,0.0,0.0,0.839375
4576,10-Apr-07,24:00:00,92.300588,0.001353,29.276413,25.795416,0.004262,0.0,0.85522,0.001103,63.07171,52.916849,0.006894,0.0,0.850748
4577,11-Apr-07,24:00:00,79.805943,0.002273,25.643685,25.641713,0.0,0.0,0.860912,0.001823,54.109983,52.594709,0.0,0.0,0.85921
4578,12-Apr-07,24:00:00,77.811928,0.002176,25.503974,25.503974,0.0,0.0,0.859213,0.002119,52.305955,52.305955,0.0,0.0,0.858725
4579,13-Apr-07,24:00:00,77.428994,0.001286,25.380393,25.380393,0.0,0.0,0.856576,0.001381,52.046806,52.046806,0.0,0.0,0.857638
4580,14-Apr-07,24:00:00,77.084887,0.002458,25.269364,25.269364,0.0,0.0,0.856063,0.002032,51.813909,51.813909,0.0,0.0,0.85733
4581,15-Apr-07,24:00:00,76.775206,0.002629,25.169464,25.169464,0.0,0.0,0.850574,0.002521,51.604288,51.604288,0.0,0.0,0.852776
4582,16-Apr-07,24:00:00,76.496049,0.001912,25.079432,25.079432,0.0,0.0,0.84257,0.001646,51.415304,51.415304,0.0,0.0,0.845258
4583,17-Apr-07,24:00:00,76.243952,0.002079,24.998148,24.998148,0.0,0.0,0.83579,0.001704,51.244618,51.244618,0.0,0.0,0.83952
4584,18-Apr-07,24:00:00,76.431712,0.000708,25.310121,24.924618,0.003057,0.0,0.831415,0.000884,51.126142,51.090152,0.001733,0.0,0.835299
4585,19-Apr-07,24:00:00,84.990812,0.001932,28.444706,24.857962,0.001803,0.0,0.846206,0.001892,56.544686,50.950064,0.001673,0.0,0.84512
4586,20-Apr-07,24:00:00,122.594188,0.000666,49.475598,25.53633,0.049444,0.004588,0.876867,0.000556,74.220996,51.614151,0.050675,0.005501,0.878571
4587,21-Apr-07,24:00:00,448.651554,0.001323,155.572876,135.129267,0.004862,0.004862,1.0,0.00151,293.000753,224.9148,0.003445,0.003445,1.0
4588,22-Apr-07,24:00:00,148.119321,0.002326,34.920269,34.920269,0.0,0.0,1.0,0.002253,112.364111,111.308406,0.0,0.0,1.0
4589,23-Apr-07,24:00:00,103.822439,0.002135,33.513676,33.513676,0.0,0.0,0.997668,0.002293,70.235438,70.235438,0.0,0.0,0.997266
4590,24-Apr-07,24:00:00,98.389902,0.002181,32.468488,32.468488,0.0,0.0,0.991278,0.002097,65.90493,65.90493,0.0,0.0,0.990261
4591,25-Apr-07,24:00:00,95.547329,0.002526,31.540056,31.540056,0.0,0.0,0.982737,0.002344,63.994649,63.994649,0.0,0.0,0.982564
4592,26-Apr-07,24:00:00,93.097458,0.002709,30.715145,30.715145,0.0,0.0,0.973976,0.002647,62.371158,62.371158,0.0,0.0,0.974068
4593,27-Apr-07,24:00:00,90.922372,0.002579,29.982044,29.982044,0.0,0.0,0.964875,0.00265,60.930411,60.930411,0.0,0.0,0.964956
4594,28-Apr-07,24:00:00,88.988679,0.001622,29.330366,29.330366,0.0,0.0,0.957671,0.002638,59.649495,59.649495,0.0,0.0,0.95595
4595,29-Apr-07,24:00:00,87.269006,0.002626,28.750898,28.750898,0.0,0.0,0.950537,0.002874,58.510262,58.510262,0.0,0.0,0.946712
4596,30-Apr-07,24:00:00,85.739135,0.001987,28.235471,28.235471,0.0,0.0,0.942339,0.001216,57.496681,57.496681,0.0,0.0,0.939085
4597,01-May-07,24:00:00,84.377587,0.002039,27.776837,27.776837,0.0,0.0,0.93859,0.001529,56.594532,56.594532,0.0,0.0,0.937069
4598,02-May-07,24:00:00,83.165312,0.00178,27.368569,27.368569,0.0,0.0,0.934832,0.001504,55.791205,55.791205,0.0,0.0,0.93509
4599,03-May-07,24:00:00,82.085416,0.002016,27.004966,27.004966,0.0,0.0,0.928797,0.00186,55.075515,55.075515,0.0,0.0,0.92996
4600,04-May-07,24:00:00,81.122912,0.002796,26.680971,26.680971,0.0,0.0,0.920433,0.002305,54.43754,54.43754,0.0,0.0,0.922796
4601,05-May-07,24:00:00,80.26451,0.003349,26.392101,26.392101,0.0,0.0,0.910031,0.002826,53.868481,53.868481,0.0,0.0,0.914112
4602,06-May-07,24:00:00,79.498419,0.003406,26.134377,26.134377,0.0,0.0,0.898058,0.002905,53.360535,53.360535,0.0,0.0,0.904216
4603,07-May-07,24:00:00,78.814185,0.00287,25.904271,25.904271,0.0,0.0,0.887515,0.00293,52.90678,52.90678,0.0,0.0,0.894294
4604,08-May-07,24:00:00,78.202534,0.00197,25.698654,25.698654,0.0,0.0,0.879263,0.00283,52.501075,52.501075,0.0,0.0,0.884374
4605,09-May-07,24:00:00,77.655238,0.001626,25.514752,25.514752,0.0,0.0,0.873035,0.002242,52.137975,52.137975,0.0,0.0,0.87586
4606,10-May-07,24:00:00,77.165004,0.001591,25.350102,25.350102,0.0,0.0,0.86756,0.002679,51.812651,51.812651,0.0,0.0,0.867275
4607,11-May-07,24:00:00,76.72536,0.002245,25.202521,25.202521,0.0,0.0,0.860951,0.001595,51.520818,51.520818,0.0,0.0,0.859907
4608,12-May-07,24:00:00,76.330565,0.00258,25.070072,25.070072,0.0,0.0,0.85268,0.002728,51.258677,51.258677,0.0,0.0,0.852574
4609,13-May-07,24:00:00,75.97553,0.002481,24.951037,24.951037,0.0,0.0,0.843913,0.002948,51.022857,51.022857,0.0,0.0,0.842905
4610,14-May-07,24:00:00,75.655739,0.001725,24.843894,24.843894,0.0,0.0,0.836848,0.002899,50.81037,50.81037,0.0,0.0,0.832815
4611,15-May-07,24:00:00,75.367186,0.002651,24.74729,24.74729,0.0,0.0,0.829563,0.002781,50.618563,50.618563,0.0,0.0,0.823119
4612,16-May-07,24:00:00,75.106318,0.002576,24.660027,24.660027,0.0,0.0,0.820319,0.002951,50.445084,50.445084,0.0,0.0,0.813327
4613,17-May-07,24:00:00,74.869986,0.002378,24.581043,24.581043,0.0,0.0,0.811917,0.002842,50.287848,50.287848,0.0,0.0,0.803371
4614,18-May-07,24:00:00,74.655393,0.003051,24.509392,24.509392,0.0,0.0,0.802794,0.00281,50.145004,50.145004,0.0,0.0,0.793749
4615,19-May-07,24:00:00,74.46006,0.003243,24.44424,24.44424,0.0,0.0,0.792055,0.002743,50.014911,50.014911,0.0,0.0,0.78392
4616,20-May-07,24:00:00,74.281788,0.00337,24.384845,24.384845,0.0,0.0,0.780706,0.002873,49.896113,49.896113,0.0,0.0,0.774573
4617,21-May-07,24:00:00,74.118626,0.003424,24.330547,24.330547,0.0,0.0,0.768919,0.002938,49.787318,49.787318,0.0,0.0,0.764481
4618,22-May-07,24:00:00,73.968845,0.003786,24.280763,24.280763,0.0,0.0,0.756115,0.002975,49.687381,49.687381,0.0,0.0,0.75434
4619,23-May-07,24:00:00,73.830908,0.002874,24.234976,24.234976,0.0,0.0,0.745015,0.003064,49.595285,49.595285,0.0,0.0,0.744021
4620,24-May-07,24:00:00,73.703454,0.002269,24.192725,24.192725,0.0,0.0,0.7362,0.003181,49.51013,49.51013,0.0,0.0,0.733411
4621,25-May-07,24:00:00,73.585276,0.002,24.153604,24.153604,0.0,0.0,0.728931,0.003014,49.431115,49.431115,0.0,0.0,0.722653
4622,26-May-07,24:00:00,73.475301,0.002001,24.11725,24.11725,0.0,0.0,0.722142,0.002921,49.357531,49.357531,0.0,0.0,0.712514
4623,27-May-07,24:00:00,73.372579,0.002617,24.083344,24.083344,0.0,0.0,0.714055,0.003151,49.288749,49.288749,0.0,0.0,0.702191
4624,28-May-07,24:00:00,73.276268,0.001862,24.0516,24.0516,0.0,0.0,0.706436,0.002962,49.22421,49.22421,0.0,0.0,0.691701
4625,29-May-07,24:00:00,73.185617,0.001655,24.021767,24.021767,0.0,0.0,0.700418,0.002231,49.163419,49.163419,0.0,0.0,0.682627
4626,30-May-07,24:00:00,73.099965,0.001853,23.993619,23.993619,0.0,0.0,0.694441,0.002344,49.105937,49.105937,0.0,0.0,0.675043
4627,31-May-07,24:00:00,73.018721,0.001744,23.966959,23.966959,0.0,0.0,0.688294,0.003012,49.051373,49.051373,0.0,0.0,0.665764
4628,01-Jun-07,24:00:00,72.941364,0.001943,23.94161,23.94161,0.0,0.0,0.682013,0.003035,48.999382,48.999382,0.0,0.0,0.655443
4629,02-Jun-07,24:00:00,72.86743,0.002217,23.917416,23.917416,0.0,0.0,0.674802,0.00302,48.949658,48.949658,0.0,0.0,0.644945
4630,03-Jun-07,24:00:00,72.796507,0.002334,23.894239,23.894239,0.0,0.0,0.666902,0.00213,48.901926,48.901926,0.0,0.0,0.635844
4631,04-Jun-07,24:00:00,72.72823,0.002844,23.871954,23.871954,0.0,0.0,0.658264,0.002722,48.855946,48.855946,0.0,0.0,0.627576
4632,05-Jun-07,24:00:00,72.662275,0.002842,23.850452,23.850452,0.0,0.0,0.648386,0.002131,48.811504,48.811504,0.0,0.0,0.61937
4633,06-Jun-07,24:00:00,72.598356,0.002958,23.829637,23.829637,0.0,0.0,0.638344,0.002861,48.768408,48.768408,0.0,0.0,0.610962
4634,07-Jun-07,24:00:00,72.536216,0.002811,23.809423,23.809423,0.0,0.0,0.628576,0.003027,48.726491,48.726491,0.0,0.0,0.600941
4635,08-Jun-07,24:00:00,72.475629,0.002863,23.789733,23.789733,0.0,0.0,0.618841,0.003159,48.685601,48.685601,0.0,0.0,0.590304
4636,09-Jun-07,24:00:00,72.416395,0.003334,23.770499,23.770499,0.0,0.0,0.608587,0.002972,48.645607,48.645607,0.0,0.0,0.579889
4637,10-Jun-07,24:00:00,72.358334,0.003111,23.751661,23.751661,0.0,0.0,0.597178,0.003136,48.606389,48.606389,0.0,0.0,0.569406
4638,11-Jun-07,24:00:00,72.301289,0.00327,23.733166,23.733166,0.0,0.0,0.586315,0.003406,48.567843,48.567843,0.0,0.0,0.55829
4639,12-Jun-07,24:00:00,72.245118,0.003664,23.714967,23.714967,0.0,0.0,0.574463,0.003551,48.529876,48.529876,0.0,0.0,0.546326
4640,13-Jun-07,24:00:00,72.189698,0.003743,23.69702,23.69702,0.0,0.0,0.561526,0.00349,48.492406,48.492406,0.0,0.0,0.534244
4641,14-Jun-07,24:00:00,72.134916,0.003614,23.679289,23.679289,0.0,0.0,0.54883,0.003448,48.455357,48.455357,0.0,0.0,0.522274
4642,15-Jun-07,24:00:00,72.080675,0.002304,23.661741,23.661741,0.0,0.0,0.538987,0.003215,48.418667,48.418667,0.0,0.0,0.510852
4643,16-Jun-07,24:00:00,72.026887,0.003162,23.644346,23.644346,0.0,0.0,0.529605,0.003264,48.382276,48.382276,0.0,0.0,0.499676
4644,17-Jun-07,24:00:00,71.973474,0.003173,23.627078,23.627078,0.0,0.0,0.518668,0.003401,48.346133,48.346133,0.0,0.0,0.488303
4645,18-Jun-07,24:00:00,71.920368,0.001883,23.609914,23.609914,0.0,0.0,0.509963,0.003266,48.310192,48.310192,0.0,0.0,0.476936
4646,19-Jun-07,24:00:00,71.867506,0.002063,23.592832,23.592832,0.0,0.0,0.503278,0.002679,48.274413,48.274413,0.0,0.0,0.466814
4647,20-Jun-07,24:00:00,71.814835,0.003191,23.575815,23.575815,0.0,0.0,0.494468,0.003374,48.23876,48.23876,0.0,0.0,0.456418
4648,21-Jun-07,24:00:00,71.762306,0.003261,23.558847,23.558847,0.0,0.0,0.483308,0.003228,48.203201,48.203201,0.0,0.0,0.44502
4649,22-Jun-07,24:00:00,71.709876,0.00364,23.541911,23.541911,0.0,0.0,0.471797,0.00338,48.167706,48.167706,0.0,0.0,0.433878
4650,23-Jun-07,24:00:00,71.657507,0.003456,23.524997,23.524997,0.0,0.0,0.459492,0.003104,48.132251,48.132251,0.0,0.0,0.422496
4651,24-Jun-07,24:00:00,71.605164,0.003364,23.508092,23.508092,0.0,0.0,0.447605,0.003249,48.096813,48.096813,0.0,0.0,0.41168
4652,25-Jun-07,24:00:00,71.552817,0.003039,23.491186,23.491186,0.0,0.0,0.436506,0.003465,48.061372,48.061372,0.0,0.0,0.400267
4653,26-Jun-07,24:00:00,71.50044,0.003091,23.47427,23.47427,0.0,0.0,0.426104,0.003468,48.02591,48.02591,0.0,0.0,0.388397
4654,27-Jun-07,24:00:00,71.448007,0.002859,23.457336,23.457336,0.0,0.0,0.415745,0.00296,47.990412,47.990412,0.0,0.0,0.377152
4655,28-Jun-07,24:00:00,71.395499,0.002701,23.440377,23.440377,0.0,0.0,0.406288,0.002751,47.954862,47.954862,0.0,0.0,0.36741
4656,29-Jun-07,24:00:00,71.342895,0.002984,23.423386,23.423386,0.0,0.0,0.39656,0.003102,47.919249,47.919249,0.0,0.0,0.357444
4657,30-Jun-07,24:00:00,71.29018,0.003038,23.406358,23.406358,0.0,0.0,0.386279,0.003275,47.883561,47.883561,0.0,0.0,0.346699
4658,01-Jul-07,24:00:00,71.237337,0.003345,23.389287,23.389287,0.0,0.0,0.375457,0.003301,47.847789,47.847789,0.0,0.0,0.335344
4659,02-Jul-07,24:00:00,71.184353,0.003338,23.372169,23.372169,0.0,0.0,0.363965,0.003479,47.811922,47.811922,0.0,0.0,0.323644
4660,03-Jul-07,24:00:00,71.131217,0.003441,23.355,23.355,0.0,0.0,0.352338,0.003597,47.775954,47.775954,0.0,0.0,0.311534
4661,04-Jul-07,24:00:00,71.077918,0.003475,23.337777,23.337777,0.0,0.0,0.340493,0.003655,47.739877,47.739877,0.0,0.0,0.29909
4662,05-Jul-07,24:00:00,71.024445,0.002623,23.320495,23.320495,0.0,0.0,0.329738,0.003531,47.703686,47.703686,0.0,0.0,0.286826
4663,06-Jul-07,24:00:00,70.970792,0.002666,23.303153,23.303153,0.0,0.0,0.320912,0.003276,47.667373,47.667373,0.0,0.0,0.275049
4664,07-Jul-07,24:00:00,70.916949,0.002778,23.285748,23.285748,0.0,0.0,0.311437,0.003545,47.630935,47.630935,0.0,0.0,0.263494
4665,08-Jul-07,24:00:00,70.862911,0.002233,23.268277,23.268277,0.0,0.0,0.302874,0.003326,47.594366,47.594366,0.0,0.0,0.25172
4666,09-Jul-07,24:00:00,70.80867,0.002047,23.250739,23.250739,0.0,0.0,0.295518,0.003388,47.557663,47.557663,0.0,0.0,0.240238
4667,10-Jul-07,24:00:00,70.754223,0.001437,23.233131,23.233131,0.0,0.0,0.289539,0.002759,47.520822,47.520822,0.0,0.0,0.229371
4668,11-Jul-07,24:00:00,70.699563,0.002691,23.215453,23.215453,0.0,0.0,0.282477,0.00293,47.48384,47.48384,0.0,0.0,0.219698
4669,12-Jul-07,24:00:00,70.644687,0.002968,23.197701,23.197701,0.0,0.0,0.272793,0.002966,47.446714,47.446714,0.0,0.0,0.209553
4670,13-Jul-07,24:00:00,70.589591,0.002614,23.179877,23.179877,0.0,0.0,0.263379,0.003362,47.409442,47.409442,0.0,0.0,0.1991
4671,14-Jul-07,24:00:00,70.534271,0.003131,23.161977,23.161977,0.0,0.0,0.253735,0.003261,47.37202,47.37202,0.0,0.0,0.187482
4672,15-Jul-07,24:00:00,70.478724,0.002849,23.144001,23.144001,0.0,0.0,0.243114,0.003022,47.334448,47.334448,0.0,0.0,0.176749
4673,16-Jul-07,24:00:00,70.422948,0.002693,23.125949,23.125949,0.0,0.0,0.233512,0.002661,47.296723,47.296723,0.0,0.0,0.166689
4674,17-Jul-07,24:00:00,70.36694,0.002546,23.107819,23.107819,0.0,0.0,0.224655,0.002079,47.258844,47.258844,0.0,0.0,0.158735
4675,18-Jul-07,24:00:00,70.310697,0.002996,23.08961,23.08961,0.0,0.0,0.215184,0.002938,47.220809,47.220809,0.0,0.0,0.150213
4676,19-Jul-07,24:00:00,70.254219,0.002824,23.071322,23.071322,0.0,0.0,0.205115,0.002959,47.182617,47.182617,0.0,0.0,0.140072
4677,20-Jul-07,24:00:00,70.197502,0.002891,23.052955,23.052955,0.0,0.0,0.195347,0.003097,47.144266,47.144266,0.0,0.0,0.129734
4678,21-Jul-07,24:00:00,70.140546,0.00291,23.034508,23.034508,0.0,0.0,0.185635,0.003369,47.105757,47.105757,0.0,0.0,0.118757
4679,22-Jul-07,24:00:00,70.083349,0.003751,23.01598,23.01598,0.0,0.0,0.174647,0.003506,47.067087,47.067087,0.0,0.0,0.106983
4680,23-Jul-07,24:00:00,70.025911,0.002812,22.997371,22.997371,0.0,0.0,0.162898,0.003275,47.028256,47.028256,0.0,0.0,0.095245
4681,24-Jul-07,24:00:00,69.968229,0.002151,22.97868,22.97868,0.0,0.0,0.154394,0.00308,46.989263,46.989263,0.0,0.0,0.084285
4682,25-Jul-07,24:00:00,69.910303,0.002115,22.959909,22.959909,0.0,0.0,0.147122,0.003184,46.950108,46.950108,0.0,0.0,0.073626
4683,26-Jul-07,24:00:00,69.852132,0.002403,22.941055,22.941055,0.0,0.0,0.139342,0.003194,46.91079,46.91079,0.0,0.0,0.062688
4684,27-Jul-07,24:00:00,69.793716,0.002812,22.922118,22.922118,0.0,0.0,0.130523,0.003373,46.871308,46.871308,0.0,0.0,0.051493
4685,28-Jul-07,24:00:00,69.735053,0.002795,22.9031,22.9031,0.0,0.0,0.120839,0.003298,46.831663,46.831663,0.0,0.0,0.040096
4686,29-Jul-07,24:00:00,69.676144,0.002748,22.883999,22.883999,0.0,0.0,0.111328,0.003393,46.791853,46.791853,0.0,0.0,0.028631
4687,30-Jul-07,24:00:00,69.616987,0.002724,22.864815,22.864815,0.0,0.0,0.101672,0.003515,46.751879,46.751879,0.0,0.0,0.016846
4688,31-Jul-07,24:00:00,69.557582,0.002279,22.845548,22.845548,0.0,0.0,0.093265,0.00342,46.71174,46.71174,0.0,0.0,0.005294
4689,01-Aug-07,24:00:00,69.497929,0.00209,22.826199,22.826199,0.0,0.0,0.085768,0.003201,46.671436,46.671436,0.0,0.0,0.0
4690,02-Aug-07,24:00:00,69.438029,0.002514,22.806766,22.806766,0.0,0.0,0.077928,0.003235,46.630967,46.630967,0.0,0.0,0.0
4691,03-Aug-07,24:00:00,69.377879,0.003069,22.78725,22.78725,0.0,0.0,0.06835,0.003234,46.590332,46.590332,0.0,0.0,0.0
4692,04-Aug-07,24:00:00,69.317482,0.001743,22.767651,22.767651,0.0,0.0,0.059988,0.002699,46.549532,46.549532,0.0,0.0,0.0
4693,05-Aug-07,24:00:00,69.256835,0.001188,22.747969,22.747969,0.0,0.0,0.054862,0.002136,46.508567,46.508567,0.0,0.0,0.0
4694,06-Aug-07,24:00:00,69.19594,0.002081,22.728203,22.728203,0.0,0.0,0.049455,0.002507,46.467435,46.467435,0.0,0.0,0.0
4695,07-Aug-07,24:00:00,69.134795,0.002039,22.708355,22.708355,0.0,0.0,0.042372,0.002918,46.426138,46.426138,0.0,0.0,0.0
