Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
3114,10-Apr-03,24:00:00,445.3075,0.0253,13.6837,13.6837,0,0,0.9412,0.0348,11.772,11.772,0,0,0.8782,0.0348,0.0705,0.0705,0,0,0.831,0.0348,0.0413,0.0413,0,0,0.7706,0.0348,3.4407,3.4407,0,0,0.8658,0.0348,19.7048,19.7048,0,0,0.9002,0.0252,10.143,10.143,0,0,0.8938,0.0252,18.4733,18.4733,0,0,0.909,0.0221,19.0462,19.0462,0,0,0.9543,0.0221,29.6047,29.6047,0,0,0.9739,0.0348,5.168,5.168,0,0,0.8358,0.0348,2.2473,2.2473,0,0,0.8275,0.0189,58.7185,58.718506,0,0,0.981986
3115,11-Apr-03,24:00:00,428.5474,0.0371,12.1364,12.1364,0,0,0.9367,0.0479,10.4408,10.4408,0,0,0.8711,0.0479,0.0626,0.0626,0,0,0.8239,0.0479,0.0366,0.0366,0,0,0.7635,0.0479,3.0516,3.0516,0,0,0.8587,0.0479,17.4766,17.4766,0,0,0.8941,0.037,8.9961,8.9961,0,0,0.8893,0.0371,16.3844,16.3844,0,0,0.9045,0.0324,17.9371,17.9371,0,0,0.9504,0.0324,27.9447,27.8806,0.1275,0,0.9706,0.0479,4.5836,4.5836,0,0,0.8287,0.048,1.9932,1.9932,0,0,0.8204,0.0278,56.8152,56.336121,0.283694,0.120528,0.980188
3116,12-Apr-03,24:00:00,1060.9415,0.0284,680.9301,362.3173,2.3613,1.8983,0.987,0.0169,98.9833,88.7438,1.8523,1.0547,0.9707,0.0169,21.7852,0.0555,1.0571,0,0.9285,0.0169,108.484,0.0325,0.7768,0,0.836,0.0169,75.6787,32.661,1.6248,0.7527,0.9611,0.0169,531.2386,499.2434,2.013,1.2477,0.974,0.0283,176.1614,130.1607,1.6396,0.8449,0.9703,0.0284,214.0698,207.6098,1.7898,1.102,0.9815,0.0248,517.1204,152.0627,1.3567,0.9932,0.9932,0.0248,1002.9319,256.7033,1.1828,1.0843,0.9991,0.0169,95.4522,18.4651,1.3345,0.2823,0.9378,0.0169,331.2842,4.4919,1.2379,0.1357,0.9259,0.0212,1861.0885,1782.136841,1.696391,1.696391,1
3117,13-Apr-03,24:00:00,9687.9199,0.03,1895.267,1714.1686,1.1259,1.1259,1,0.0286,605.0706,587.9003,0.9232,0.9232,1,0.0286,49.6411,17.9889,0.3194,0.2959,0.9996,0.0286,141.9062,0.0288,0.1987,0,0.9123,0.0286,308.9829,250.979,0.7588,0.7588,1,0.0286,2299.0164,2271.6931,0.8868,0.8868,1,0.0299,860.0941,817.6904,0.6861,0.6861,1,0.0299,1138.8754,1130.9054,0.5306,0.5306,1,0.0262,916.0325,750.5078,0.5641,0.5641,1,0.0262,1204.321,957.4787,0.5261,0.5261,1,0.0286,359.7548,236.9961,0.5774,0.5774,1,0.0286,553.2758,85.7979,0.4402,0.4402,1,0.0224,1156.9696,1128.552734,0.353087,0.353087,1
3118,14-Apr-03,24:00:00,13176.6719,0.0492,1534.0083,1514.5682,0,0,1,0.047,926.772,918.9983,0,0,1,0.047,67.5908,54.4157,0,0,1,0.0471,49.8258,0.0256,0,0,0.922,0.047,372.103,352.2176,0,0,1,0.0471,1574.587,1570.6252,0,0,1,0.0491,593.0693,587.8718,0,0,1,0.0491,1346.7573,1344.3091,0,0,1,0.043,557.29,547.17,0,0,1,0.043,568.2167,555.4694,0,0,1,0.0471,523.1004,472.1252,0,0,1,0.0471,352.5524,189.4321,0,0,1,0.0368,212.3934,212.213379,0,0,1
3119,15-Apr-03,24:00:00,9525.9512,0.0405,651.3165,651.0505,0,0,1,0.045,720.2471,718.2598,0,0,1,0.045,56.9086,53.1349,0,0,0.9995,0.045,12.1547,0.0227,0,0,0.921,0.0449,222.9954,219.5933,0,0,1,0.045,513.0448,512.9478,0,0,1,0.0405,190.8628,190.7439,0,0,1,0.0405,840.726,840.2452,0,0,1,0.0354,186.6094,186.5777,0,0,1,0.0354,175.8128,175.6764,0,0,1,0.045,391.8244,379.6131,0,0,1,0.045,173.9679,140.7282,0,0,1,0.0303,175.0169,174.998184,0.058629,0.058629,1
3120,16-Apr-03,24:00:00,5843.1294,0.0215,304.8613,304.8605,0,0,1,0.025,447.3091,446.2531,0.1245,0.1245,1,0.025,36.7866,35.7531,0,0,0.9984,0.025,2.2633,0.0201,0,0,0.9175,0.025,113.6307,112.5175,0.0364,0.0364,1,0.025,275.5002,275.5002,0,0,1,0.0215,132.1546,129.2714,0.0882,0.0882,1,0.0215,460.2538,459.9687,0.0798,0.0798,1,0.0188,107.1008,106.8722,0.056,0.056,1,0.0188,134.7705,129.63,0.0781,0.0781,1,0.025,226.108,223.7174,0,0,1,0.025,80.2791,76.0167,0,0,0.9979,0.0161,291.8604,287.133789,0.044636,0.044636,1
3121,17-Apr-03,24:00:00,3539.751,0.057,209.1918,209.1918,0,0,0.9978,0.0559,309.0956,308.2368,0,0,1,0.0559,21.6351,21.5067,0,0,0.9942,0.056,0.1534,0.0178,0,0,0.9108,0.0559,72.2939,71.3559,0,0,1,0.056,223.9107,223.9107,0,0,0.9992,0.0569,132.963,132.3119,0,0,1,0.0569,326.4295,326.1339,0,0,1,0.0498,106.5698,106.4776,0,0,1,0.0498,141.1045,139.5694,0,0,1,0.056,126.9976,126.8223,0,0,0.9966,0.056,41.5224,41.4983,0,0,0.9913,0.0426,169.4397,169.403763,0,0,1
3122,18-Apr-03,24:00:00,2529.4604,0.0645,174.6911,174.6911,0,0,0.9901,0.0661,218.4452,218.2375,0,0,0.9985,0.0661,13.2208,13.2208,0,0,0.9841,0.0661,0.0158,0.0158,0,0,0.9006,0.0661,51.288,51.1192,0,0,0.9985,0.0662,196.7671,196.7671,0,0,0.9929,0.0644,86.9229,86.9031,0,0,0.9978,0.0644,241.1949,241.1348,0,0,0.9989,0.0563,80.4542,80.449,0,0,0.999,0.0563,98.8029,98.7527,0,0,0.999,0.0662,79.9381,79.9381,0,0,0.987,0.0662,26.7579,26.7579,0,0,0.9811,0.0482,152.3763,152.376312,0,0,0.999897
3123,19-Apr-03,24:00:00,2167.4929,0.0689,153.2495,153.2495,0,0,0.9806,0.0728,154.6053,154.5522,0,0,0.9901,0.0728,8.9396,8.9396,0,0,0.9726,0.0728,0.014,0.014,0,0,0.8891,0.0728,39.2681,39.2404,0,0,0.9901,0.0728,174.3743,174.3743,0,0,0.983,0.0688,69.5954,69.5954,0,0,0.9899,0.0688,178.2994,178.2876,0,0,0.9921,0.0602,69.3518,69.3518,0,0,0.9929,0.0602,85.417,85.417,0,0,0.9929,0.0728,58.2843,58.2843,0,0,0.9755,0.0728,20.3958,20.3958,0,0,0.9696,0.0516,143.4909,143.490921,0,0,0.995991
3124,20-Apr-03,24:00:00,1968.1573,0.0657,135.6783,135.6783,0,0,0.971,0.0583,116.2079,116.198,0,0,0.979,0.0583,6.7357,6.7357,0,0,0.9615,0.0583,0.0124,0.0124,0,0,0.878,0.0583,32.4901,32.4901,0,0,0.979,0.0584,154.6459,154.6459,0,0,0.9735,0.0656,60.7858,60.7858,0,0,0.9803,0.0656,141.3952,141.3947,0,0,0.9826,0.0574,64.2614,64.2614,0,0,0.9846,0.0574,79.5524,79.5524,0,0,0.9846,0.0583,47.2464,47.2464,0,0,0.9644,0.0584,17.0802,17.0802,0,0,0.9585,0.0492,135.1346,135.134644,0,0,0.988823
3125,21-Apr-03,24:00:00,1841.2721,0.0225,120.303,120.303,0,0,0.9645,0.0302,93.7734,93.7734,0,0,0.9715,0.0302,5.497,5.497,0,0,0.954,0.0302,0.011,0.011,0,0,0.8705,0.0302,28.089,28.089,0,0,0.9715,0.0302,137.1579,137.1579,0,0,0.9671,0.0224,53.821,53.821,0,0,0.9738,0.0225,119.2277,119.2277,0,0,0.9765,0.0196,60.3863,60.3863,0,0,0.9804,0.0196,80.1344,74.8391,0.0689,0,0.9891,0.0302,40.432,40.432,0,0,0.9569,0.0302,14.8618,14.8618,0,0,0.951,0.0168,407.2636,392.464569,0.319731,0.216421,0.999547
3126,22-Apr-03,24:00:00,1918.8872,0.0374,106.6949,106.6949,0,0,0.9604,0.0518,79.4901,79.4901,0,0,0.9646,0.0518,4.6937,4.6937,0,0,0.9471,0.0518,0.0098,0.0098,0,0,0.8636,0.0518,24.7093,24.7093,0,0,0.9646,0.0519,121.648,121.648,0,0,0.9612,0.0372,47.7272,47.7272,0,0,0.9697,0.0373,103.7571,103.7571,0,0,0.9756,0.0326,56.8551,56.8551,0,0,0.9804,0.0326,71.106,70.4745,0,0,0.9902,0.0519,35.3946,35.3946,0,0,0.95,0.0519,13.1033,13.1033,0,0,0.9441,0.0279,142.9395,142.934753,0,0,1
3127,23-Apr-03,24:00:00,1579.2534,0.0198,94.8825,94.8274,0.3991,0.0833,0.9589,0.0225,69.8674,69.8252,0.458,0.1986,0.9624,0.0225,4.0995,4.0962,0.0586,0,0.9414,0.0225,0.0087,0.0087,0,0,0.8576,0.0225,22.08,21.9448,0.3408,0.0814,0.9613,0.0225,108.1995,107.9965,0.3453,0.0262,0.9584,0.0198,43.7119,42.8151,0.43,0.1796,0.9691,0.0198,95.4479,95.3703,0.5513,0.3807,0.9792,0.0173,55.0929,54.7096,0.3215,0.1839,0.9843,0.0173,108.7651,94.5961,0.5483,0.4799,0.9954,0.0225,31.3064,31.2499,0.1547,0,0.945,0.0225,11.7393,11.6011,0.0912,0,0.9385,0.0148,851.2333,818.317078,1.103682,1.103682,1
3128,24-Apr-03,24:00:00,3863.0178,0.0401,540.5832,530.853,0.8508,0.8508,1,0.0442,299.7364,289.1418,0.7527,0.7527,1,0.0442,17.1851,5.5577,0.3387,0.0329,0.9929,0.0443,39.1659,0.0077,0.2061,0,0.8836,0.0442,149.0522,113.2622,0.5833,0.5833,1,0.0443,861.3189,840.8145,0.6785,0.6785,1,0.04,474.7517,438.032,0.5796,0.5796,1,0.04,586.5013,580.5251,0.5422,0.5422,1,0.035,676.7159,328.488,0.5401,0.5401,1,0.035,927.3205,631.9965,0.5227,0.5227,1,0.0443,148.5543,92.9614,0.4577,0.2651,0.9987,0.0443,228.2661,25.5607,0.3992,0.1077,0.9966,0.03,1178.144,1148.511597,0.41148,0.41148,1
3129,25-Apr-03,24:00:00,8453.208,0.0308,890.5943,883.514,0.9548,0.9548,1,0.0313,581.5803,574.476,0.4351,0.4351,1,0.0312,47.1412,31.1214,0.4579,0.4579,1,0.0313,72.9774,0.0068,0.3566,0,0.9262,0.0312,244.2738,220.4243,0.4603,0.4603,1,0.0313,1143.7925,1130.6089,0.6623,0.6623,1,0.0308,537.2063,518.7283,0.4764,0.4764,1,0.0308,1097.1144,1092.6381,0.7066,0.7066,1,0.0269,537.3028,490.3817,0.6014,0.6014,1,0.0269,696.991,637.2604,0.4981,0.4981,1,0.0313,287.5491,237.7665,0.4157,0.4157,1,0.0313,274.6905,82.2982,0.3979,0.3979,1,0.0231,901.1543,875.76355,0.388848,0.388848,1
3130,26-Apr-03,24:00:00,9502.3105,0.0376,987.8967,984.9078,0,0,1,0.0522,622.6874,619.1851,0,0,1,0.0522,102.3342,90.2131,0,0,1,0.0522,53.1374,0.0061,0,0,0.9495,0.0522,247.4671,236.8214,0,0,1,0.0522,1053.6416,1050.7635,0,0,1,0.0376,408.7381,405.065,0,0,1,0.0376,1247.0974,1244.6672,0,0,1,0.0329,491.3831,489.0343,0,0,1,0.0329,489.0526,480.0067,0,0,1,0.0522,396.6392,367.7234,0,0,1,0.0522,272.0779,165.7012,0,0,1,0.0282,272.9676,272.749939,0,0,1
3131,27-Apr-03,24:00:00,7590.5161,0.0341,520.963,519.6763,0.6533,0.6533,1,0.0414,462.8994,461.6489,0.5451,0.5273,0.9993,0.0414,96.3827,92.6384,0.477,0.4589,0.9992,0.0414,14.4042,0.087,0.3653,0.0443,0.9529,0.0414,157.1728,153.7278,0.4802,0.4672,0.9996,0.0414,429.0308,426.4322,0.5186,0.5143,0.9999,0.034,173.7994,170.5533,0.3411,0.3411,1,0.0341,863.153,862.4526,0.4341,0.4341,1,0.0298,219.1162,218.7661,0.3292,0.3292,1,0.0298,246.02,233.3939,0.4436,0.4436,1,0.0414,307.2377,298.6786,0.387,0.3691,0.9993,0.0414,158.347,129.9026,0.3589,0.341,0.9992,0.0255,667.7131,646.60614,0.789097,0.789097,1
3132,28-Apr-03,24:00:00,8076.2739,0.0205,977.0563,966.3464,1.1896,1.1896,1,0.0257,539.0948,530.5,0.786,0.786,1,0.0257,176.1953,146.7588,0.8447,0.8447,1,0.0257,217.2882,61.4423,0.6822,0.6822,1,0.0257,253.7587,218.3027,0.7809,0.7809,1,0.0257,1390.1875,1368.8318,0.9513,0.9513,1,0.0205,578.534,543.0591,1.0425,1.0425,1,0.0205,993.6821,988.321,1.0769,1.0769,1,0.0179,522.632,517.4587,1.2,1.2,1,0.0179,814.9006,723.9615,1.2,1.2,1,0.0257,478.1688,403.832,0.754,0.754,1,0.0257,495.9122,194.2349,0.6431,0.6431,1,0.0154,1949.4041,1884.447754,1.465646,1.465646,1
3133,29-Apr-03,24:00:00,14270.5049,0.0227,1565.73,1557.0439,0.5505,0.5505,1,0.0297,890.6555,878.8645,0.7308,0.7308,1,0.0297,348.7636,305.0952,0.627,0.627,1,0.0297,535.7433,322.9548,0.4089,0.4089,1,0.0297,454.4516,410.2525,0.6394,0.6394,1,0.0297,2163.0867,2145.4583,0.5112,0.5112,1,0.0227,1135.6572,1096.9803,0.6491,0.6491,1,0.0227,1806.0596,1798.3853,0.6985,0.6985,1,0.0198,1064.311,1057.7191,0.7855,0.7855,1,0.0198,1483.0824,1290.1752,0.9415,0.9415,1,0.0297,890.0076,790.5646,0.4639,0.4639,1,0.0297,781.9431,403.7413,0.4077,0.4077,1,0.017,1849.0833,1800.930908,0.660662,0.660662,1
3134,30-Apr-03,24:00:00,16849.5684,0.0554,1070.7938,1069.4321,0,0,1,0.0392,1011.4185,1005.778,0,0,1,0.0392,391.1609,370.1071,0,0,1,0.0392,509.8411,430.1636,0,0,1,0.0392,435.7765,420.3902,0,0,1,0.0392,1212.2054,1210.4349,0,0,1,0.0554,686.13,681.591,0,0,1,0.0554,1895.7582,1892.985,0,0,1,0.0484,809.4888,808.1306,0,0,1,0.0484,1009.1176,980.6553,0,0,1,0.0392,900.1351,862.0894,0,0,1,0.0392,540.0963,415.7549,0,0,1,0.0415,453.4269,452.656891,0,0,1
3135,1-May-03,24:00:00,11968.8066,0.0639,512.4921,512.4042,0,0,0.9984,0.0654,751.436,749.9983,0,0,0.9994,0.0654,294.1431,288.1126,0,0,0.9994,0.0655,325.3771,306.0559,0,0,0.9994,0.0654,259.9578,257.3517,0,0,0.9994,0.0655,513.0173,512.9909,0,0,0.9995,0.0638,271.0846,270.9918,0,0,0.9988,0.0638,1227.8389,1227.2946,0,0,0.9989,0.0558,332.3105,332.2472,0,0,0.9998,0.0558,380.9883,380.3766,0,0,0.9998,0.0655,604.5402,595.4926,0,0,0.9994,0.0655,286.1691,261.2849,0,0,0.9987,0.0479,342.8394,342.839355,0,0,1
3136,2-May-03,24:00:00,8107.9536,0.0263,329.2976,328.5476,0.3826,0.3446,0.9971,0.0194,477.6137,477.1189,0.2468,0.2182,0.9979,0.0194,186.5812,184.9455,0,0,0.9966,0.0194,180.178,176.3225,0,0,0.9966,0.0194,145.5437,144.7364,0.1583,0.1297,0.9978,0.0194,364.9921,364.2106,0.1914,0.1627,0.998,0.0262,178.4476,177.242,0.1385,0.0915,0.9965,0.0263,712.4919,712.3713,0.1496,0.1042,0.9963,0.023,195.0885,195.0561,0.1101,0.098,0.9989,0.023,232.1898,232.1622,0.0084,0,0.9987,0.0194,357.9029,355.8001,0.0864,0.0578,0.9974,0.0194,150.7241,146.6165,0.069,0.029,0.9956,0.0197,322.6955,322.695465,0,0,1
3137,3-May-03,24:00:00,7041.6655,0.0467,516.6436,513.5677,0.0852,0.0852,1,0.055,427.1808,422.7514,0.3237,0.3237,1,0.055,134.5074,128.2835,0.2248,0.1951,0.9989,0.055,151.2673,121.5822,0.1613,0.1315,0.9989,0.055,152.1802,139.2782,0.1943,0.1943,1,0.055,675.5084,669.0059,0.1712,0.1712,1,0.0466,224.598,219.4188,0.029,0.029,1,0.0466,536.5546,535.5916,0.0245,0.0245,1,0.0408,226.2711,225.5973,0.0241,0.0241,1,0.0408,204.2482,203.5917,0,0,0.9995,0.055,315.3803,289.6004,0.2148,0.2148,1,0.055,245.8468,129.1509,0.2336,0.2336,1,0.0349,303.903,303.902985,0,0,0.999218
3138,4-May-03,24:00:00,6761.0293,0.0389,447.7645,447.3442,0,0,1,0.0478,472.4423,470.0471,0,0,1,0.0478,117.4108,113.2757,0,0,0.9999,0.0478,136.9561,119.7191,0,0,0.9999,0.0478,156.8312,152.6443,0,0,1,0.0479,560.8989,560.2653,0,0,1,0.0388,176.9951,176.6326,0,0,1,0.0388,458.0647,457.82,0,0,1,0.034,198.091,198.0172,0,0,1,0.034,190.3988,190.3602,0,0,0.9995,0.0478,322.5913,310.413,0,0,1,0.0479,205.1258,155.2711,0,0,1,0.0291,286.205,286.205048,0,0,0.995987
3139,5-May-03,24:00:00,5392.2969,0.0685,282.6459,282.6205,0,0,0.9969,0.0736,382.9671,382.3548,0,0,0.9973,0.0736,92.3172,91.1331,0,0,0.9933,0.0736,98.6671,94.4679,0,0,0.9933,0.0736,111.6149,110.8614,0,0,0.9939,0.0736,324.2004,324.1927,0,0,0.9948,0.0685,129.5365,129.5335,0,0,0.9966,0.0685,357.1269,357.0775,0,0,0.9966,0.0599,156.879,156.8774,0,0,0.998,0.0599,179.1655,179.1655,0,0,0.9974,0.0736,248.9131,245.9958,0,0,0.9936,0.0737,128.7802,118.5065,0,0,0.9936,0.0514,269.5378,269.53775,0,0,0.990099
3140,6-May-03,24:00:00,3912.3733,0.0474,212.0167,212.0167,0,0,0.9894,0.0569,271.8278,271.6731,0,0,0.9884,0.0569,68.7075,68.3683,0,0,0.9824,0.0569,68.6035,67.5805,0,0,0.9824,0.0569,77.7703,77.696,0,0,0.983,0.0569,255.6235,255.6235,0,0,0.9854,0.0474,110.002,110.002,0,0,0.9888,0.0474,284.4243,284.4181,0,0,0.9888,0.0415,140.9209,140.9209,0,0,0.992,0.0415,168.7238,168.7238,0,0,0.9914,0.0569,176.4241,175.7406,0,0,0.9827,0.0569,82.967,81.1683,0,0,0.9827,0.0355,253.8411,253.84108,0,0,0.9837
3141,7-May-03,24:00:00,2989.7483,0.0622,179.8893,179.8893,0,0,0.982,0.0597,197.2327,197.2154,0,0,0.9792,0.0597,52.2334,52.1549,0,0,0.9731,0.0597,50.3769,50.3001,0,0,0.9731,0.0597,60.3039,60.3039,0,0,0.9737,0.0598,223.2352,223.2352,0,0,0.9774,0.0621,97.0097,97.0097,0,0,0.9814,0.0621,238.5443,238.5443,0,0,0.9847,0.0544,131.7176,131.7176,0,0,0.9884,0.0544,158.8976,158.8976,0,0,0.9849,0.0598,131.0833,131.0496,0,0,0.9734,0.0598,59.9507,59.9507,0,0,0.9734,0.0466,239.0585,239.058517,0,0,0.980893
3142,8-May-03,24:00:00,2582.6167,0.0475,158.1501,158.1501,0,0,0.974,0.0568,154.0177,154.0177,0,0,0.9692,0.0567,41.8157,41.8157,0,0,0.9631,0.0567,40.2839,40.2839,0,0,0.9631,0.0567,50.6998,50.6998,0,0,0.9637,0.0568,197.688,197.688,0,0,0.9689,0.0474,85.9889,85.9889,0,0,0.9734,0.0474,206.8101,206.8101,0,0,0.9792,0.0415,123.9282,123.9282,0,0,0.9835,0.0415,149.6441,149.6441,0,0,0.9779,0.0568,105.2977,105.2977,0,0,0.9634,0.0568,48.6101,48.6101,0,0,0.9634,0.0356,225.1368,225.136826,0,0,0.977345
3143,9-May-03,24:00:00,2305.6509,0.0608,140.0536,140.0536,0,0,0.9663,0.0668,128.0235,128.0235,0,0,0.9589,0.0668,35.0656,35.0656,0,0,0.9528,0.0669,34.0471,34.0471,0,0,0.9528,0.0668,44.1791,44.1791,0,0,0.9534,0.0669,175.3101,175.3101,0,0,0.96,0.0608,76.2611,76.2611,0,0,0.9657,0.0608,181.9525,181.9525,0,0,0.9715,0.0532,116.6985,116.6985,0,0,0.9768,0.0532,140.9295,140.9295,0,0,0.9712,0.0669,89.223,89.223,0,0,0.9531,0.0669,41.6177,41.6177,0,0,0.9531,0.0456,212.0259,212.025879,0,0,0.971589
3144,10-May-03,24:00:00,2116.5449,0.0675,124.1863,124.1863,0,0,0.9571,0.0737,110.3342,110.3342,0,0,0.9473,0.0737,30.2571,30.2571,0,0,0.9412,0.0737,29.5994,29.5994,0,0,0.9412,0.0737,38.9785,38.9785,0,0,0.9418,0.0737,155.4844,155.4844,0,0,0.9501,0.0674,67.6372,67.6372,0,0,0.9565,0.0674,160.9553,160.9553,0,0,0.9623,0.059,109.9013,109.9013,0,0,0.9687,0.059,132.7224,132.7224,0,0,0.9631,0.0737,77.6795,77.6795,0,0,0.9415,0.0737,36.4627,36.4627,0,0,0.9415,0.0505,199.6784,199.678436,0,0,0.964671
3145,11-May-03,24:00:00,1987.8345,0.0785,110.1393,110.1393,0,0,0.9467,0.0773,96.7267,96.7267,0,0,0.9347,0.0773,26.5042,26.5042,0,0,0.9287,0.0773,26.0523,26.0523,0,0,0.9286,0.0773,34.5205,34.5205,0,0,0.9292,0.0773,137.9022,137.9022,0,0,0.9393,0.0784,59.9888,59.9888,0,0,0.9461,0.0785,142.6396,142.6396,0,0,0.9519,0.0686,103.501,103.501,0,0,0.9596,0.0686,124.9932,124.9932,0,0,0.954,0.0773,68.4177,68.4177,0,0,0.9289,0.0773,32.2127,32.2127,0,0,0.9289,0.0588,188.0501,188.050064,0,0,0.956886
3146,12-May-03,24:00:00,1843.5791,0.0857,97.6843,97.6843,0,0,0.935,0.0805,85.408,85.408,0,0,0.9217,0.0805,23.3824,23.3824,0,0,0.9157,0.0805,23.0422,23.0422,0,0,0.9156,0.0805,30.6051,30.6051,0,0,0.9162,0.0805,122.3082,122.3082,0,0,0.9282,0.0857,53.2052,53.2052,0,0,0.9345,0.0857,126.4799,126.4799,0,0,0.9403,0.075,97.4736,97.4736,0,0,0.9494,0.075,117.7142,117.7142,0,0,0.9438,0.0805,60.5307,60.5307,0,0,0.9159,0.0805,28.5357,28.5357,0,0,0.9159,0.0643,177.0989,177.098877,0,0,0.948139
3147,13-May-03,24:00:00,1638.6564,0.0896,86.6381,86.6381,0,0,0.9225,0.0768,75.626,75.626,0,0,0.9083,0.0768,20.6928,20.6928,0,0,0.9022,0.0768,20.4168,20.4168,0,0,0.9022,0.0768,27.1416,27.1416,0,0,0.9028,0.0768,108.4776,108.4776,0,0,0.9166,0.0896,47.1888,47.1888,0,0,0.922,0.0896,112.1699,112.1699,0,0,0.9277,0.0784,91.7972,91.7972,0,0,0.9385,0.0784,110.859,110.859,0,0,0.9329,0.0768,53.6401,53.6401,0,0,0.9025,0.0768,25.2999,25.2999,0,0,0.9025,0.0672,166.7854,166.785446,0,0,0.938739
3148,14-May-03,24:00:00,1482.5564,0.0913,76.841,76.841,0,0,0.9098,0.0594,67.0349,67.0349,0,0,0.8973,0.0594,18.3368,18.3368,0,0,0.8912,0.0593,18.1021,18.1021,0,0,0.8912,0.0594,24.0718,24.0718,0,0,0.8918,0.0594,96.211,96.211,0,0,0.9072,0.0913,41.8527,41.8527,0,0,0.9092,0.0913,99.4839,99.4839,0,0,0.915,0.0799,86.4513,86.4513,0,0,0.9273,0.0799,104.4031,104.4031,0,0,0.9218,0.0594,47.5609,47.5609,0,0,0.8915,0.0594,22.4367,22.4367,0,0,0.8915,0.0685,157.0726,157.072601,0,0,0.929212
3149,15-May-03,24:00:00,1393.2715,0.0663,68.1519,68.1519,0,0,0.8984,0.0738,59.4424,59.4424,0,0,0.886,0.0738,16.2577,16.2577,0,0,0.88,0.0738,16.0533,16.0533,0,0,0.88,0.0738,21.3497,21.3497,0,0,0.8806,0.0738,85.3315,85.3315,0,0,0.8976,0.0663,37.12,37.12,0,0,0.8979,0.0663,88.2338,88.2338,0,0,0.9037,0.058,81.4168,81.4168,0,0,0.9174,0.058,98.3231,98.3231,0,0,0.9118,0.0738,42.1788,42.1788,0,0,0.8803,0.0738,19.899,19.899,0,0,0.8802,0.0498,147.9254,147.9254,0,0,0.920712
3150,16-May-03,24:00:00,1315.8918,0.0874,60.4453,60.4453,0,0,0.8876,0.0922,52.7169,52.7169,0,0,0.8727,0.0922,14.4173,14.4173,0,0,0.8666,0.0922,14.2375,14.2375,0,0,0.8666,0.0922,18.9354,18.9354,0,0,0.8672,0.0922,75.6822,75.6822,0,0,0.8861,0.0874,32.9225,32.9225,0,0,0.887,0.0874,78.2562,78.2562,0,0,0.8928,0.0765,76.6754,76.6754,0,0,0.9079,0.0765,92.5972,92.5972,0,0,0.9023,0.0922,37.4081,37.4081,0,0,0.8669,0.0922,17.6487,17.6487,0,0,0.8669,0.0656,139.3109,139.310898,0,0,0.912556
3151,17-May-03,24:00:00,1248.2026,0.0854,53.6101,53.6101,0,0,0.8749,0.0961,46.7546,46.7546,0,0,0.8567,0.0961,12.7864,12.7864,0,0,0.8507,0.0961,12.6274,12.6274,0,0,0.8507,0.0961,16.7942,16.7942,0,0,0.8513,0.0961,67.1241,67.1241,0,0,0.8724,0.0854,29.1996,29.1996,0,0,0.8744,0.0854,69.407,69.407,0,0,0.8802,0.0747,72.2102,72.2102,0,0,0.8968,0.0747,87.2048,87.2048,0,0,0.8913,0.0961,33.1777,33.1777,0,0,0.8509,0.0961,15.6529,15.6529,0,0,0.8509,0.064,131.1981,131.198059,0,0,0.903058
3152,18-May-03,24:00:00,1188.243,0.0819,47.5479,47.5479,0,0,0.863,0.0882,41.4673,41.4673,0,0,0.8409,0.0882,11.3403,11.3403,0,0,0.8348,0.0882,11.1994,11.1994,0,0,0.8348,0.0882,14.8951,14.8951,0,0,0.8354,0.0882,59.5337,59.5337,0,0,0.8588,0.0818,25.8977,25.8977,0,0,0.8625,0.0819,61.5585,61.5585,0,0,0.8682,0.0716,68.005,68.005,0,0,0.8864,0.0716,82.1264,82.1264,0,0,0.8808,0.0882,29.4258,29.4258,0,0,0.8351,0.0882,13.8829,13.8829,0,0,0.835,0.0614,123.5577,123.557671,0,0,0.894123
3153,19-May-03,24:00:00,1117.1228,0.0919,42.1712,42.1712,0,0,0.8507,0.0881,36.778,36.778,0,0,0.8264,0.0881,10.0578,10.0578,0,0,0.8203,0.0881,9.933,9.933,0,0,0.8203,0.0881,13.2108,13.2108,0,0,0.8209,0.0881,52.8017,52.8017,0,0,0.8465,0.0919,22.9692,22.9692,0,0,0.8502,0.0919,54.5975,54.5975,0,0,0.8559,0.0804,64.0447,64.0447,0,0,0.8757,0.0804,77.3437,77.3437,0,0,0.8701,0.0881,26.0984,26.0984,0,0,0.8206,0.0881,12.313,12.313,0,0,0.8206,0.0689,116.3622,116.362228,0,0,0.884906
